i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,62627,117190054,49839,110870117,66545301694,86800656
2,1321522,218355258,59733,113836122,68253629858,86117367
3,150698,199210874,59683,109491779,68271701584,86867263
4,141539,194873165,48939,121617456,67931151941,86011780
