i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,37849,99350658,20589,27149080,62802008900,69925185
2,221860,132737234,29329,25933619,63193592703,125400323
3,61745,141132131,25259,41699684,62485664355,85885740
4,64973,134248373,28656,27290171,40051773957,85837518
5,40067,30810676,35572,97955276,62332351039,85817760
6,61048,126312927,24944,27194571,40538306499,18209890
7,37169,134739000,19052,27137414,39106985034,2704897
8,57348,127482574,25987,27121250,39699040689,85416643
9,40448,33362511,29198,41824068,40794968742,85860396
