i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,50409,89126062,47400,85477006,57536378609,86400458
2,647457,198046109,46054,103623399,57256669294,51417808
3,23281291,179360324,67389,91821596,58349783081,76412509
4,81772,168692638,51599,93320141,58681912928,85982024
5,132895,178554289,61985,90452391,57574361883,86514636
6,295399,165875191,50721,94201630,57729091661,86479566
7,113858,179675608,64165,89270684,58064547529,57434011
