i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,30627,24810618,31953,35424248,87904188150,44780370
2,411873,133252788,44226,37804505,78883884428,54440281
3,68031,134020642,34572,27040120,80296180733,85857290
4,64240,129218998,38931,27445957,78833409661,85700956
5,243163,42892657,57658,90704520,108879277418,67354568
6,85779,129702954,45088,39791515,83927910022,139143912
7,56071,56349197,43758,41869333,69775089658,85897818
8,64443,62938546,51328,77543570,72478835312,86033299
