i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,38553,51528881,50251,59933223,60517698423,86082252
2,781866,155120837,49994,71405954,58623349954,96925191
3,75601,159347417,36775,58420574,60420178657,86004466
4,91607,155265936,52286,62017429,61268933972,34282917
5,79822,170661465,66523,71102961,59724853679,83035062
6,69784,130813257,42245,60608681,60563440021,56104256
