i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,51341,58417345,28052,26755265,39185248103,85561481
2,10944166,107032341,50994,30725863,39043345840,85525086
3,61823,55509846,52862,57022942,38503077204,2483084
4,43686,130781261,34662,26649877,60770328415,171381868
5,41058,53622936,29512,25647705,38590058940,86648016
6,51943,139111173,28268,39453500,61605318569,71720143
7,71632,140056388,35678,26993569,38301514057,85422609
8,55101,45229109,47330,52665907,38145400949,157809677
