i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,48474,64473952,45607,82623544,56889381862,197467132
2,780736,82443664,59021,80543218,55978190271,97611844
3,111901,158695530,53075,75850350,56076240221,85937989
4,105117,186309238,43526,83234920,56474730404,86046072
5,104447,168148193,44759,83290311,55565269911,85808520
6,125758,143477450,59540,89700809,57519938418,25924461
7,75460,188657638,45342,80853128,58100683264,2999205
8,75876,178414241,45431,87301294,57399773379,86776958
