i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,520589294,200743838,1666795725,447889483,134731507612,345823959
2,279208,679892267,50982,57642358,94044729702,65556557
3,126659,141109685,50707,57251133,118521851676,86016024
4,117692,137328918,50828,58184405,117135982032,200088225
5,109334,35686028,52519,57831552,95510672763,24124535
