i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,1094462,2960763,12099,41656430,77993,610528
2,140229,3539343,10510,40216100,62538,452618
3,142079,3348722,10157,40183983,61859,483937
4,140980,1986253,10158,41323577,61501,443748
5,141934,1915266,10394,41437707,64428,451920
6,141926,1910560,10213,41324236,67039,445033
7,140353,1914887,9506,41325175,66959,439175
8,559927,2902962,13239,44715878,76139,451281
9,140147,1891126,9896,41351580,62420,452762
10,139655,1995518,10568,41606811,64883,437798
11,140123,1904979,11380,41489904,61728,442824
12,139259,1922183,10731,41418203,64185,452736
13,141243,1957987,11277,41487539,64299,446951
14,139619,2003127,10475,39985786,61613,1715141
15,141411,2041839,10459,40308971,61822,536577
16,140187,3268764,15124,40028427,62063,451175
17,140761,3265149,10250,40156599,63393,437272
18,140000,3185576,9658,40121549,63962,443154
19,146945,1918003,9148,41109040,62580,441505
