i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,4093740,5418205,33341,122586146,81986,841556
2,287805,5308440,18689,116034717,79082,728684
3,274044,4356758,18316,121055483,77563,723059
4,276354,4210006,19161,120564546,77614,733097
5,274640,4205580,19739,120157021,78640,724729
6,289976,4144854,19725,115344606,78364,697877
7,283474,5165761,21206,114796877,78667,731263
8,274623,5200680,18269,114929810,77499,738471
9,277123,5141408,19593,114848323,81775,764673
10,284767,5152485,20224,114876487,79981,2105079
11,279532,4305346,20555,120304312,78529,732984
12,312950,4289986,25434,120325015,106663,867314
13,282616,4168980,18874,120563864,78485,733391
14,273196,4200491,19454,120951683,77734,722693
15,275972,5085792,18959,114676917,78040,722744
16,274794,5211963,19369,114955248,85186,715309
