i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,2065238,4549254,30558,85862075,64591,642928
2,1069898,3220084,17944,83320223,77819,580609
3,216320,3213316,15843,82816087,60967,576346
4,217057,3242930,15338,82720560,56876,581037
5,217163,3253399,15161,82240013,57683,601088
6,219468,3260533,15819,84005428,56348,602739
7,220413,3235954,14546,83597929,58064,599546
8,228214,3240931,16297,82311634,57667,571852
9,215045,3305862,16822,81543864,58327,1850546
10,225718,3532372,15801,82673081,69705,629104
11,218730,4598839,16034,82836825,57222,617117
12,217202,4572596,17459,82430130,57850,614297
13,215902,5471556,16029,81182913,57063,616507
14,216544,5560084,16308,81495998,57084,611468
15,216604,5675408,15827,81300174,56852,618977
16,217249,5775697,16603,80333322,56273,608206
17,219562,5840967,15885,79862781,58102,606039
18,217869,4132740,17686,82357437,59195,597060
19,281998,3452222,19423,92285699,65494,598730
20,217373,3245320,17595,82769436,60367,589447
