i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,277164,1086707,8422,14188344,61343,349350
2,117013,1105042,7391,13102617,56567,369052
3,102721,1156903,6418,12045531,48216,315829
4,103262,1077881,5984,10708354,45947,335382
5,106457,1069038,5795,11603947,47179,315229
6,102935,1062955,5708,10749251,44360,320747
7,103612,1071153,5810,11595770,44664,322952
8,102907,1062958,5257,10883938,43479,311758
9,107660,1035499,5616,11336443,42427,315146
10,102840,1037241,5611,10910275,42947,314887
11,103362,1063909,5153,11386975,41441,303747
12,108112,1057581,5310,11381214,46219,309583
13,82051,2858740,6477,9733006,44079,308153
14,103699,2131593,5530,11651473,46416,317680
15,103005,1052096,5556,10655303,42415,310202
16,103404,1043993,5497,11632100,43058,307502
17,101935,1045706,5979,10679566,42271,326533
18,102628,1047628,5496,11608323,42692,319886
19,102933,1054316,6383,10757692,41621,316926
20,102143,1049731,5997,11629049,44540,312375
21,103002,1047900,5684,10712736,40942,326217
22,101988,1130098,5197,11781212,44729,311730
23,103324,1046065,7201,10836006,41701,321461
24,103524,1046431,6111,11708886,47917,314085
25,103085,1056648,5186,11013581,41307,313796
26,104244,1069649,6618,11477837,42519,331090
27,103167,1055151,6324,10892416,40037,307298
28,103952,1042212,6628,11404230,43409,315873
29,82278,2074652,7487,9896228,43337,320294
30,102277,2771994,6299,10839811,43064,324198
31,106087,1044958,6032,11733651,43630,307338
32,103603,1045122,5555,10684179,41723,306111
33,104424,1040553,5880,11616324,43181,312641
34,103548,1046143,5524,11127535,41956,314738
35,103023,1049430,5628,11642313,42655,315805
36,102404,1056668,6452,10653272,41245,329277
37,107213,1040032,5707,11649203,40702,314672
38,102883,1051802,5660,10780163,41592,314907
39,103280,1046699,5608,11633374,41314,320638
40,104344,1061585,5399,10961656,41736,312486
41,104395,1049939,5272,11515331,41677,312295
42,103777,1047870,6711,10929697,41201,333650
43,104866,1032192,5485,11393401,41915,330809
44,103960,1049621,6412,10948244,42473,307876
45,81772,2786079,6207,9577084,40909,313219
46,108221,2089938,5641,11613530,47167,304455
47,106208,1063544,6398,10683496,43165,312605
48,108208,1025023,6001,11627341,43007,305531
49,104135,1047975,5780,10721612,42140,306145
50,102715,1047556,6637,11632131,43198,308323
51,102869,1065733,6109,10794552,41523,317911
52,102932,1054087,6563,11762009,40451,315526
53,102492,1046810,6366,10815517,39865,330816
54,103310,1048001,5715,11595415,42759,331241
55,103270,1049177,7504,10774788,40300,312259
56,103369,1045110,5735,11578071,42680,312163
57,103883,1044315,5949,10932198,41835,318070
58,104696,1043245,6172,11424829,47615,310690
59,104315,1056389,6394,11004236,42332,314089
60,104063,1030058,6037,11372158,42960,311892
61,81965,2109700,6257,10093626,41952,315503
62,81930,2787991,6254,9651572,43804,1363691
63,105232,1044943,5722,11667323,45615,307615
64,103280,1051082,5659,10733738,49428,316623
65,103385,1042498,6116,11742463,45698,309600
66,102168,1059595,5391,10809090,43498,309464
67,104467,1218740,5216,13337120,49170,322017
68,104688,1056892,6484,10878559,43575,313936
69,104642,1046973,5410,11757861,45313,311475
70,104525,1071513,5809,10765213,43251,320118
71,103441,1047959,5206,11695997,42394,313433
72,103329,1046381,9587,10904339,42710,328158
73,104135,1050515,5853,11561636,43547,329202
74,102956,1056826,5672,10968239,45333,310367
75,103633,1031650,6051,11400911,43259,312096
76,104203,1049241,5371,10938007,43916,316755
77,104481,1032073,6055,11372316,42879,332744
78,82116,2068980,5606,9925795,43993,310013
79,104844,2823608,5397,10823169,46333,306961
80,103765,1057512,5659,11638517,44460,313856
81,102375,1059169,6656,10799060,42591,303457
82,102458,1051443,6829,11647514,44366,307664
83,101535,1077737,6246,10720579,42771,323570
84,102549,1048027,5850,11684103,42857,313591
85,103295,1062311,5656,10730728,41876,313839
86,103560,1050662,5991,11649276,42552,328665
87,102118,1052980,5797,10854593,42101,315192
88,103808,1054797,5662,11727890,41451,317723
89,108096,1061671,6522,10991823,43831,313160
90,106856,1031753,6689,11417287,42170,315468
91,103361,1063138,6236,10965113,41890,322237
92,103784,1042370,6044,11363185,42918,312598
93,165566,1057752,6267,11399204,41860,328840
94,81523,2789816,6300,9705084,41281,330855
95,109070,2110984,6898,11684864,46393,310804
96,103954,1045866,5722,10705403,42919,308260
97,103493,1051778,5914,11748013,46629,319669
98,107203,1048789,5752,10790419,42584,306643
99,114489,1046497,6924,11674970,46836,343625
100,103242,1165403,6549,10829961,44740,318243
