i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,5424684,6659955,35755,155086354,72617,838655
2,321736,6089010,22286,148947575,63230,825032
3,955790,4988900,27536,147379888,80398,858024
4,323743,6132248,23072,148914250,61445,870167
5,338471,5158847,25140,147118904,62552,817768
6,648671,6063196,21279,148176647,63374,826504
7,321855,5132684,23360,147319225,69102,847189
8,334481,6066561,23783,146808592,63344,2203973
9,330062,5105914,23637,152305817,61260,844543
10,324674,6012676,23390,146682493,66701,2211098
11,336141,5109584,24404,155096098,65329,990809
12,325156,6084009,23983,146610591,64713,867185
13,322876,6195343,27040,149868911,64856,850659
14,337637,6122766,23868,146614578,61517,837469
15,360504,6146456,23433,149793978,68637,878384
16,322957,4915731,25167,146884416,63231,870758
17,333704,6086746,23548,150110805,63158,837106
18,324627,4894920,23747,153243426,62036,844371
19,325427,6116866,22393,149288356,65448,828394
20,336269,4948276,25175,146423172,61330,853599
21,320823,6157529,20161,148714761,64360,853729
22,324127,4960474,24460,146559379,62950,813414
23,321224,6033225,21791,148257342,68853,837215
24,322968,5180310,23884,147014421,62094,849460
25,337050,6051138,22915,148269260,64313,843531
26,322188,5007059,22728,147001795,61863,849596
27,322520,5994879,20601,147404664,64859,850585
28,332983,5057897,24548,152504414,61559,833687
29,325001,6106043,22965,147814271,63354,841942
30,336702,4992242,23304,147229369,64193,865747
31,333257,6066760,21968,147687335,68218,827483
32,333516,5063175,23317,147441734,63600,858448
33,1377010,6074947,41352,150478420,87896,2358246
34,323403,5080190,23222,152155253,62774,824243
35,321319,6115917,24157,147025224,62654,2199206
36,322108,5090108,23038,152823320,60802,814477
