i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,851740,1790884,12291,36706576,77339,715175
2,126389,1775417,9664,36679703,63266,467705
3,125517,1812512,8770,34648565,62294,464938
4,124792,1687752,9053,34436556,58803,466695
5,127512,1737645,9853,35791177,70075,473153
6,129120,1827114,8974,34521542,60306,455625
7,130384,1709165,8856,34489098,60691,460463
8,126316,1726953,9332,35831772,63916,454384
9,124241,1832338,10237,34537329,59718,477730
10,176074,1801111,10502,37348003,87047,549936
11,125925,3586381,8852,42222810,62760,451175
12,122676,1832466,9042,34515928,61759,460021
13,123011,1729193,9515,34437633,57628,453204
14,126803,1714988,10330,34377607,58613,1820971
15,125088,1855516,9661,34529268,61318,464323
16,124685,1717119,10444,34629206,62283,474079
17,123454,1701982,10825,34367421,58671,1854420
18,124067,1878091,10027,34825589,62753,456544
19,123514,1712075,9233,34390519,60315,456746
20,122391,1710224,9605,34494161,59646,526525
21,125033,3236096,10223,34644353,61470,487447
22,124178,1715318,9216,34377665,59950,480800
23,124236,1719414,9707,34492422,59902,468192
24,124667,3259067,9419,34444949,61799,454360
25,128008,1727947,9268,34381674,59532,458983
26,124273,1720663,9639,34415620,60500,457298
27,124924,3229290,9739,34558674,61049,475348
28,122505,1723504,8937,34420208,58173,450681
29,124138,1698614,9465,34481982,59521,475624
30,124526,3277128,9558,34389249,60083,465122
31,123645,1742413,8547,34543752,61929,476581
32,124144,1703623,10350,34479385,60828,460175
33,128290,3189558,10060,34378771,59795,466470
34,130003,1754820,9887,34489053,61671,459095
35,122997,1708054,9624,34424639,65150,467247
36,124523,3233422,10124,34489712,64800,453511
37,123904,1859316,9713,34586750,61638,479312
38,124497,1717486,10247,34430876,60394,466300
39,129419,3176630,9305,34507305,60812,462398
40,124139,1777116,10048,34564545,63580,463211
41,124374,1705455,9649,34628215,58098,452988
42,125659,3186157,9436,34957249,79954,506129
43,123569,1837496,9299,35131412,57553,461909
44,123207,1716680,9656,34464661,60027,470104
45,126411,3138161,9006,34502471,61717,461669
46,124814,1790136,10679,34535110,60432,459123
47,123353,1944762,10637,34668073,61120,472291
48,131523,3114094,9781,34447990,60824,462635
49,128855,1773103,9653,34505939,58836,448037
50,125320,1714756,8618,34668178,60793,471785
51,126069,1744326,10458,35712377,63395,467605
52,123928,1800499,9332,34458782,57010,460390
53,124749,1692408,10070,34386500,60083,457221
54,126529,1720092,10303,35772071,60791,463764
55,123560,1807113,9355,34489203,59983,471244
56,123217,1706718,8826,34372068,60044,454650
57,126444,1708729,9591,35816043,62958,474732
58,124995,1811487,10911,34523712,61687,469037
59,123168,1714820,9401,34389295,59090,461148
60,126419,1715512,9359,35655876,63055,476993
61,124811,1843560,9025,34546541,65022,461834
62,125209,1723366,10076,34288623,59236,459318
63,124979,1714890,9220,35722047,66926,462765
64,123465,1957458,9950,34651920,62495,451280
65,122897,1722328,9784,34638047,60759,461389
66,123653,1689782,9670,34445851,61009,1806938
67,124714,1874731,9501,34506073,61322,482116
68,123302,1728415,9662,34456195,61349,462366
69,124693,1701501,10299,34556080,58121,1846913
70,124768,1862991,10090,34570345,60721,462847
71,122390,1725552,9623,34480252,58856,467524
72,124114,1726246,9931,34408313,59809,469176
73,123574,3244394,9187,34401928,61448,460417
74,123864,1709032,8373,34345279,58347,453213
75,123802,1698071,9945,34432345,61010,461294
76,124195,3232821,9763,34344814,61086,473525
77,124123,1731925,9669,34446781,58802,464754
78,123897,1715000,10450,34331326,59794,466801
79,124188,3236019,10272,34474695,58993,471808
80,124359,1742858,9572,34535468,58104,477142
81,124740,1702483,8981,34410037,59559,472200
82,124399,3199175,9780,34415831,60671,472951
83,123777,1740143,8801,34533987,57194,454106
84,123466,1710103,10176,34479237,63022,467162
85,124186,3201364,8355,34390026,63806,477392
86,123744,1728301,8555,34430211,62030,477029
87,123347,1704300,10439,34475105,58294,464293
88,126348,3218127,10182,34459079,61672,473818
89,124010,1759930,9777,34375149,60149,467997
90,124862,1696510,8855,34264067,60321,453044
91,129583,3282763,9869,34623763,60934,460656
92,128453,1756824,9628,34461439,59742,473344
93,122586,1712881,9989,34362229,64122,456145
94,124141,3164318,10447,34451179,61339,455391
95,124796,1787129,10311,34558734,61246,455371
96,124236,1702288,9563,34694281,60811,459923
97,125474,3140077,10332,34382270,62045,472924
98,123578,1795366,9846,34543147,64894,455181
99,124518,1710659,10048,34495345,62585,477833
100,125123,3119432,9878,34391289,62603,471252
