i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,1153862,2190740,11693,46475396,81985,502354
2,149636,2064683,9485,45607249,65167,460250
3,151142,2005474,9987,44570698,66058,457269
4,148127,2018805,10220,44646170,67737,469042
5,148292,2021726,10317,44363650,63306,480918
6,149763,3494869,10346,44577800,66852,465288
7,152642,2132404,9511,44484919,64473,448591
8,147469,2072922,8843,44463064,67418,458148
9,148689,2017442,9152,44498962,62666,472459
10,148584,2019175,9234,44425336,68413,451277
11,148979,3324804,10309,43168680,64643,480205
12,156161,3546719,9539,44548712,65700,458963
13,146980,2098090,8915,44357015,64160,445855
14,148104,2025278,9195,44380606,64538,453630
15,148135,2006402,9786,44426744,65358,463343
16,150648,2010497,9476,44258596,67007,457960
17,149203,3336915,8820,43733799,64730,1707699
18,146786,2198020,9641,44325096,64743,460326
19,147424,2081679,9226,44406819,64098,447929
20,147644,2125646,9996,44574151,71064,458723
21,151425,2013152,9666,44284792,62646,451096
22,147753,2015825,9658,44162245,71827,450394
23,148517,3426106,10602,44488750,63736,470933
24,154015,2136245,9309,44455664,65266,453070
25,146599,2039085,9979,44402358,64090,447557
26,149042,2011363,9815,44325432,63936,457236
27,147998,2016945,10201,44268823,62134,470400
28,147389,3283060,8561,43156114,66771,477952
29,146732,3408692,9262,44369626,65707,452034
30,147833,2110513,8511,44339588,65348,465096
31,148035,2028787,9134,44341718,64494,461559
32,146209,2006035,10201,44264965,66388,476228
33,147216,2037708,9142,44158609,63359,463778
34,153177,3441168,9423,43148077,63562,1699943
35,148611,2212480,9334,44334941,65054,461087
36,148642,2062057,9042,44410047,62887,462598
37,156157,2030237,9391,44337487,62165,458831
38,148525,2028623,8637,44381140,62698,453717
39,146377,2021983,9812,44229656,64104,454975
40,149032,3404016,14666,44527159,66276,449041
41,148138,2116708,9723,44393458,62144,446406
42,148867,2058496,9591,44403947,64669,473193
43,148771,2040952,9259,44372926,64816,459220
44,146344,2020610,9968,44368252,69004,448951
45,154772,3267332,9315,43098668,63446,467200
46,150368,3417590,8801,44472684,66643,462065
47,148098,2098436,9851,44320994,69618,453842
48,153116,2019027,8644,44328771,65926,450552
49,148193,2023738,9949,44536680,66018,450960
50,146867,2015333,8541,44183525,64867,445589
51,147294,3365223,9459,43290740,62573,1672493
52,147480,2253347,9364,44377869,66843,462809
53,149729,2059695,9474,44317497,64339,464564
54,147772,2024884,9961,44215922,65386,464728
55,149727,2032588,8786,44251425,64304,468914
56,147402,2122928,9743,44255880,65699,453994
57,148604,3400063,8872,44479572,65013,461953
58,147643,2115189,9252,44377054,65633,462727
59,148562,2036692,10103,44820241,65835,445833
60,147815,2010806,9451,44622856,64738,464174
61,146505,2024450,9497,44157794,65228,459814
62,148314,3271630,9544,43089437,69729,463943
63,148191,3411383,9733,45139513,66281,447220
64,146291,2073160,10511,44296892,62857,457080
65,149295,2027016,10280,44278502,65960,458187
66,147997,1995915,9624,44304346,63558,459408
67,149225,2032178,9209,44138604,64280,454639
68,148312,3326047,10405,43067828,64591,1682242
69,148503,2186413,8949,44288481,66589,450697
70,148939,2066743,9485,44486789,65172,453429
71,148583,1996571,9771,44357664,65036,468232
72,149205,2042607,9269,44287522,63845,472385
73,148024,2040347,9984,44134602,65531,473431
74,148842,3398164,10022,44428781,66274,453474
75,147984,2088903,9647,44201257,65445,442441
76,146492,2028756,9335,44349071,65330,467634
77,148860,2020193,9281,44286251,63757,457604
78,154754,2084198,10019,44428527,64821,449116
79,148872,3280667,9256,43135482,63322,474110
80,149304,3420910,9640,44507351,73310,453816
81,148636,2082857,10220,44363494,65134,452600
82,147860,2020424,8925,44199147,64948,444438
83,147265,2002579,9586,44218657,66688,452107
84,148502,2013564,9053,44241480,64517,456259
85,146247,3351795,9000,43069566,67519,1780409
86,146849,2143063,8259,44328733,69499,450770
87,147738,2073461,9927,44348578,65256,460201
88,147971,2024002,9673,44599968,64557,462417
89,147916,2012640,9740,44289904,66286,459660
90,146263,2024917,10436,44153707,64889,460321
91,149276,3377392,9388,44509137,68326,455832
92,147695,2122238,9367,44377806,64688,472834
93,147422,2052092,9705,44349184,64416,461313
94,147911,2005543,9833,44362396,68685,450666
95,153703,2027202,10093,44298826,64073,454762
96,148810,3294396,8998,43040884,66278,475258
97,149672,3410403,8606,44376984,66847,460630
98,148867,2070059,10705,44353486,68787,464521
99,146795,2047499,10037,44391705,65529,465559
100,147087,2132606,10181,44604708,64670,465079
