i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,4883780,5874118,35295,146664403,90597,803479
2,306403,5539813,18314,140874815,87443,806551
3,308506,5492011,20065,139927355,79874,821647
4,316803,5494184,21081,144856827,82649,847450
5,307699,5639036,19698,139953240,77796,797765
6,311107,5498987,20076,139749840,81343,797335
7,306170,5521605,19468,140039239,76925,799137
8,309196,5563249,18124,139904553,79491,812661
9,307855,5573839,19124,140263551,78360,793898
10,305368,5548034,18740,140120932,79869,783434
11,308009,5634907,19947,140704149,81519,796910
12,307914,5698177,18076,142882579,81731,809616
13,313668,5617916,20783,142773010,77666,788328
14,350566,5559594,20092,143380259,84813,845366
