i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,6674035,6918627,44964,156751069,92483,933696
2,333883,4942871,22168,156716671,82905,876705
3,333198,5051894,22802,154732633,81663,877711
4,325262,6046967,23152,155264645,88589,857897
5,329875,6159391,21187,154780381,79544,879750
6,339039,4996696,20217,155439426,81943,889113
7,325893,5188105,21702,155097398,84185,903136
8,326960,6020572,22375,154566741,87461,877455
9,336820,6066360,21737,154793320,80219,883090
10,324304,5013060,22637,155305951,86116,885469
11,332177,5082449,22745,154760702,80364,892235
12,325368,5956191,22775,154320524,85259,861341
13,323550,6031031,20676,154379371,78096,871216
14,323069,5064439,20271,155625851,83791,870198
15,326429,5031118,21660,154247022,83415,880305
16,342941,5985526,22621,157338216,80740,863459
17,322307,6074883,20886,154803908,82238,856360
18,322451,4964187,21270,155091284,86583,881484
19,326851,5057285,22609,155296775,80394,888855
20,324476,5957972,21617,158268098,80536,871400
21,326311,6152479,21026,154947228,80443,848539
22,323910,4946324,21761,155586641,82440,873506
23,325818,5085700,21449,154420114,80404,866746
24,333093,5970078,30754,157940203,80780,894702
25,332281,6049353,22602,154534173,80117,852809
26,322688,4968223,22056,155446738,82283,883526
27,325521,5074122,21864,154151043,80524,877194
28,326280,6064124,22551,157810948,80737,875188
29,322562,6006606,26002,154785902,79405,862393
30,323341,4958246,19965,155272952,81166,892105
31,332229,5104916,23150,153935246,82969,872486
32,323621,5994632,21285,158398417,80913,843623
33,323423,6062804,20572,155094631,79993,865912
34,326080,4958552,22034,157069608,80966,873395
35,326137,5174029,21379,155152291,82653,869698
36,336276,5996131,23521,155181861,77568,888797
37,328810,6028779,21772,154424153,79658,882333
38,334150,4996307,20763,154860180,79082,885886
39,325161,5059664,22716,154160501,87471,860364
40,338351,6078997,24495,157671066,79737,879517
41,321605,6027359,23073,154818165,79809,867660
42,336508,5067813,21622,155232248,81543,872606
43,326750,5050214,22898,154400332,85854,888255
44,325295,5993369,22730,154545490,85915,864175
45,323894,6030232,20256,154237902,77193,859228
46,333305,4959230,22463,155124980,80515,874964
47,336280,5045380,23203,154773703,81264,880628
48,332086,5986979,23854,157606555,81431,885058
49,325714,6148659,22469,154860119,81114,876785
50,347418,4984253,23282,159176475,85866,910627
51,327411,5065442,21896,154705725,82599,883777
52,325146,5954613,23251,157890428,93763,876806
53,338869,6042356,22052,154839526,79851,866853
54,324841,4987339,21675,155808999,81567,872942
55,326073,5077648,23020,154743969,80679,887791
56,326601,6081537,21890,158399807,81346,874730
57,332519,6049716,21745,155290327,81564,861265
58,326874,4962803,20775,154980922,83375,878368
59,325330,5062456,23052,154451931,82182,878908
60,326289,6109167,22805,155686864,80626,879402
61,323480,6077186,21255,154593307,80524,846369
62,323820,4995009,22373,155467105,81655,868751
63,338068,5157192,22746,154892301,82984,883406
64,327677,5992434,23274,157867768,82332,873956
65,323759,6003403,21132,154828678,81272,848486
66,321115,4992856,21034,155404310,82846,884355
67,326127,5050671,22713,155490787,81693,893544
68,323829,5994605,21983,158526804,83120,888360
69,325012,6061889,22646,155033824,77965,853488
70,325670,4960002,21138,155528220,82280,861531
71,327674,5091900,22177,155215654,81842,871018
72,326619,6020439,21764,158657990,82190,869024
73,325276,6014442,20904,154997131,84186,867133
74,332385,5055954,22838,155571282,79238,864902
75,326595,5036166,23019,154281197,85229,890906
76,331088,5991613,20617,157851886,81377,867949
77,336919,6035515,22520,154649771,81750,854210
78,325198,4990241,22005,155085937,82340,872888
79,326741,5056315,21764,155534631,81597,887050
80,325698,5983487,22000,157989127,85273,864768
81,324362,6177176,21134,155122686,81684,861040
82,324011,4951315,20950,155951553,86199,872544
83,326662,5075640,21830,154385601,81703,871608
84,322294,5994300,23005,154737820,88704,862267
85,324569,6015328,21108,155065069,80625,896241
86,323931,5045442,20161,155794436,82368,888814
87,325996,5073727,21771,154500043,81617,898787
88,329176,6075852,21519,157537576,79181,880865
89,325493,6051352,22018,156613600,83689,856787
90,323872,4971072,21988,155375719,81929,897611
91,325922,5091758,22412,154739084,81910,888618
92,344478,6019410,23800,157963422,81607,869396
93,326366,6019388,19739,155916065,80101,861834
94,333210,4995197,22472,156292869,81345,862096
95,336020,5189578,24786,155326796,80898,876542
96,323489,5983172,22196,158890369,82434,873220
97,321991,6081903,22008,155400745,83808,877863
98,331681,4996428,23211,155243649,80937,899914
99,326747,5118350,22610,154348776,86146,870565
100,327050,5965861,22627,158418704,80531,888889
