i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,868998,2137178,11882,46502908,73560,473331
2,148185,2025627,9172,45769650,67536,452784
3,152950,2027738,9560,45538795,67291,455602
4,159196,3406043,10025,45923572,70478,436728
5,151042,2034046,8755,45237504,68256,444218
6,148883,2022538,8979,45372433,69204,444237
7,149141,1989639,10082,45401489,67678,455409
8,148003,2005611,9936,45108808,71104,455202
9,149579,3299344,9985,43980286,67761,464548
10,154366,3386355,9822,45490419,70541,448283
11,158576,2038106,9415,45137710,67178,443653
12,149329,1996640,9937,45088420,73993,450742
13,149610,1978840,9883,45095717,69372,457266
14,150132,1996133,9909,45211311,69207,460349
15,148952,3281237,9523,43934113,67227,1687274
16,148023,2157712,8721,45279915,68867,447384
17,146578,2004300,8205,45104575,69863,443966
18,147856,1995345,10464,45054627,76160,449495
19,148943,2093814,13152,45134736,67915,451788
20,150173,1971644,10064,45037557,71619,464307
21,156626,3279016,10106,45149652,70201,456617
22,156462,2077813,9178,45187733,71190,451963
23,149890,2006100,9904,45107651,76287,448340
24,149170,1990759,9549,45043773,70619,458510
25,148922,1975687,9672,44931011,68054,455905
26,150230,3204622,10336,43971883,68239,450391
27,150043,3304022,9201,45658584,68075,447783
28,154311,2040762,9916,45107152,68633,454832
29,156102,2005844,9574,45086890,67889,457560
30,148385,2002979,9475,45163223,75041,457171
31,146896,2002418,9175,45542337,68343,450758
32,150522,3270924,9391,44062754,68345,1654549
33,150454,2158547,9953,45284973,70452,460539
34,148417,2027157,10516,45252110,69818,447857
35,148585,1999777,10742,45159973,68550,464519
36,148506,1986455,9869,45115867,70970,459229
37,150897,1996381,10387,45205271,68044,462253
38,152781,3264996,9993,45144967,74694,458641
39,150206,2082824,9978,45123158,72001,447401
40,150267,2211863,10210,45372340,68620,453641
41,148620,2004901,10569,45143641,69092,449339
42,155111,1984890,10211,45036583,69433,451310
43,146402,3193308,9922,43821003,68397,470967
44,158700,3316260,10557,45151663,69471,452189
45,147659,2059155,9601,45214213,70422,454881
46,149618,1994213,10333,44915832,69223,456255
47,147374,1994939,10560,45255978,68027,451247
48,156180,1997523,10092,45344313,70469,457485
49,149115,3246297,13943,43921316,68987,1631357
50,151601,2145397,9833,45187662,69759,443168
51,147401,2024679,8915,45323077,68390,448422
52,157883,1977253,10668,44948599,69536,456774
53,149625,1996490,9831,45020380,71921,454534
54,150306,1989494,10444,45054673,70970,473436
55,150752,3269646,8264,45605295,69369,449303
56,149655,2103531,10490,45328409,69146,462589
57,146815,2011194,9906,45118533,69840,458896
58,149144,2075342,10000,45029345,70507,445552
59,149511,1992053,9609,45129634,68422,457986
60,149038,1990734,10077,45121352,68167,449027
61,149063,3518600,9574,45269724,71276,456857
62,158383,2053181,9937,45372158,68403,446578
63,150659,1979594,9956,45141473,72090,459329
64,151676,2007240,9117,45127661,66905,466339
65,145656,2006313,9569,45166988,66855,458605
66,146759,3262757,9473,44389936,67823,460074
67,149023,3346390,10054,45198618,70569,461892
68,150866,2033463,9402,45310317,71681,458756
69,151617,1985878,13782,45445128,67849,447242
70,165540,2011578,10563,45867968,75085,500367
71,148875,2129416,9944,47566174,69022,447542
72,150263,3264731,10741,43973629,67386,1638475
73,169909,2134813,9818,57407148,73242,452935
74,149392,2016101,10337,45186694,74014,461172
75,149615,1986835,9442,45088097,69158,463093
76,147618,2014647,9502,45295698,70345,458279
77,148371,1994822,10118,45444410,73225,452461
78,150728,3307033,9448,45287656,70476,440067
79,150029,2079080,9080,45306338,68156,451378
80,146791,2018453,9442,45188876,70338,452757
81,149644,2006125,10223,45426796,70391,459813
82,151736,2085919,9886,45212981,70413,455943
83,148146,3330665,10075,43929145,69559,467216
84,151250,3324187,9562,45346305,70485,450474
85,148146,2044320,9113,45109660,68676,450636
86,148383,1987428,9803,45312883,70193,455089
87,150667,2001035,9558,45138403,66704,446950
88,149155,1999651,9664,44992227,77172,445683
89,158629,3261854,10082,44098715,67848,1652695
90,149832,2159419,9664,45306519,71359,460071
91,150436,2020690,9593,45398649,70050,456237
92,150430,1991775,9745,45152088,67905,458383
93,150343,2020751,10369,44997333,67956,472517
94,149611,1998223,8900,44912333,69360,451479
95,150589,3279187,9752,45232101,68795,456104
96,149060,2080891,9647,45428888,68707,448602
97,149749,2016279,9238,46017050,68548,462763
98,149165,2004071,9590,45197577,66234,462870
99,149345,1989257,9425,45007690,67291,454619
100,147302,3188310,9619,43894807,69094,452795
