i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,732829,1861991,12236,38504152,103262,714275
2,132935,3594553,11083,37418885,64447,462222
3,142034,1780055,10638,37338979,66283,463622
4,131211,3411407,10699,37260824,61405,467478
5,131455,1813603,10849,37320446,63345,1906124
6,132638,1954380,10349,37293889,66308,467759
7,141595,1814464,10637,38680712,64298,459243
8,129667,1984598,9903,37471862,62152,445677
9,134168,1791385,10424,38615141,64074,472753
10,133731,1820423,10226,37213212,63955,463035
11,134511,1780992,10930,38527152,63762,456202
12,131977,1822356,10643,37253590,64574,461473
13,131604,3254445,10439,37102314,67265,457051
14,139650,1790254,10552,37154611,62917,447836
15,131428,3271018,10574,37148562,64550,464540
16,132148,1818317,10116,37621263,65628,1843198
17,138447,1978955,10141,37395428,64856,458889
18,146697,1810773,10634,38475058,66696,450340
