i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,7190044,9813945,35294,234289327,98172,826383
2,334511,5019826,22197,208380019,80857,822888
3,334474,6022908,21078,198680007,80247,838988
4,335935,6152627,22618,218928003,82479,958561
5,348713,6371207,21094,217251066,79936,829568
6,338329,9927756,22651,204545354,103341,875299
7,335120,8816988,22251,210481484,80759,860038
8,332387,5124783,21006,221434787,79716,842355
9,332236,8690434,21289,207708995,80364,836328
10,342190,9645588,22230,206887651,96718,901431
11,347346,6080143,22144,210385935,77867,850211
12,1417876,7175121,39930,222332882,106876,951372
13,338174,9754412,22828,215783692,99006,901833
14,380800,7833660,22567,220365088,90195,862987
15,332847,5462802,26136,210947351,77770,837366
16,334496,5843384,22002,197637710,79231,853758
17,336982,9827356,22894,203469667,102369,2226955
18,331226,5165447,20945,223308748,80007,852682
19,344631,7737405,24061,217087370,83100,938788
20,339857,9694993,21391,211138190,97286,904313
21,344312,6900492,21362,215474648,79759,835206
22,334917,5128170,22744,208178472,85398,836169
23,339070,9933304,23528,205665552,103980,890956
24,333816,8842328,20718,221381071,81764,850101
25,349910,5103509,21777,220114736,80060,856286
26,353306,4885745,23377,217741081,80816,858479
27,332732,6158600,22692,213759117,77368,876581
28,453825,6228123,20122,227805466,95923,853500
29,328796,7026974,20909,210259155,80322,850696
30,348645,6070472,20858,198923513,79839,861839
31,338628,6075196,20658,211621096,84196,870322
32,348667,5554315,21401,217888005,81683,846498
33,334750,9901276,21881,214181649,80579,855919
34,346828,9561756,22182,207549534,99762,2138548
35,338896,5197705,20493,221931275,82105,859577
36,334336,7606453,23021,213954694,85532,844614
37,1416074,9863505,29431,213472166,129968,1026847
38,338253,7042467,20862,215766909,81717,864532
39,347174,5988721,22506,220531915,81553,869892
40,341162,9838133,23013,213904890,99009,906958
41,348836,8973627,26739,219264861,98073,2303884
42,350756,5367411,21625,216828135,78903,876144
43,334593,4919448,22289,213135397,78733,862117
44,341711,9679747,22846,212232365,99078,929521
45,333646,6340136,20860,221003887,78308,870967
46,343285,6667193,21380,219753874,84125,1061241
47,334983,9964566,22740,215529358,99591,917135
48,334102,8163778,20056,211024181,85351,867069
49,332562,5269126,21064,211613362,81291,878227
50,332347,9860234,21364,208520476,81411,867560
51,340022,9567665,21647,214180374,96333,2090833
52,333059,5312964,20271,217977406,79291,871004
53,346557,4952061,22865,213106691,79406,870598
54,332449,6035163,28047,208383868,77570,866296
55,345877,6157497,20588,216689514,78336,875051
56,346111,5950278,20548,216492937,80996,873824
57,475679,6049126,24962,207049748,102043,887377
58,334465,6866479,22101,214785705,84084,2188137
59,328409,5146707,20244,212565472,78408,870947
60,332231,8202670,23569,214579491,82874,869057
61,341283,9756954,23008,206596352,95852,946227
62,335088,6641002,20213,211405501,80187,816355
63,334331,6555043,22012,215033577,80600,868883
64,336595,9839941,23376,204586714,101424,908793
65,344850,8247700,21387,215828136,85536,829382
66,331050,5087302,20335,221720692,79626,840538
67,332682,9068450,23479,214911087,79917,823445
68,333120,6060993,21575,214655621,77658,2191764
69,1413761,5161804,28101,220279559,113124,1009574
70,334691,7153832,20859,218755289,80695,833115
71,338687,9830361,22537,206064830,98318,885913
72,332914,7923521,22384,200635668,86297,825904
73,334543,5666849,20748,201839037,79541,832173
74,340611,9954593,23859,203489576,98854,867990
75,338071,9499128,23838,208194061,98629,2238293
76,341156,5151478,21010,222356738,78643,840184
77,346227,7950758,22073,213685014,80131,852532
78,335549,9778732,23886,216460069,101046,887466
79,333801,6807604,21632,210598608,81036,845978
80,344303,6262762,22386,204842253,82671,851987
81,354009,9877427,22989,217961251,101999,1060454
82,333171,8888310,20864,220613726,79361,850259
83,331743,5108948,21108,216592507,80286,857513
84,331995,8571347,21220,212999609,81880,859111
85,333515,9608006,20853,203318971,76049,879352
86,346973,6226730,18743,205608302,79969,846435
87,334084,7053256,22098,220333937,82689,852356
88,332616,9773148,24308,210270846,97339,899400
89,345517,7914262,20152,215510679,81804,852281
90,339277,5034494,21583,217625356,81888,855615
91,344806,5917337,24326,213630598,79477,855282
92,337120,9735241,22935,212948561,97863,2219380
93,342173,5156875,23688,216765027,80691,856369
94,333954,4944199,22122,217274363,80450,865589
95,330613,6010324,22036,213704179,81324,857700
96,349815,6172721,21139,227693939,81869,853070
97,332694,6406845,23090,216589211,78842,856292
98,338228,9967973,24104,204042828,105499,872451
99,356065,8837150,19930,200065173,85576,855839
100,345433,5126944,21465,202498964,79071,850947
