i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,33931,315654,3693,2196694,39663,453733
2,33748,346984,2642,2911970,22012,413049
3,33991,317302,2579,2934764,23651,317631
4,125483,328850,3107,3458740,23120,299571
5,36137,330119,2650,2180974,21811,237984
6,35608,378580,3463,2229905,30418,261814
7,35957,369776,4194,4007325,30298,399372
8,36359,377419,2526,3842213,32516,415874
9,69087,350762,2742,5648103,19294,247447
10,35419,346886,2436,2133411,22135,252696
11,33583,364469,2463,2173315,19586,235879
12,34512,343628,2558,2299217,18961,237017
13,34651,334081,2719,2339406,20945,235916
14,68449,329784,2988,3421076,19260,256820
15,35027,328190,2546,2061464,20801,234884
16,33601,336384,2459,2099469,18888,232814
17,34094,332291,2572,2476415,17922,233521
18,34160,326044,2765,2132481,18828,240725
19,68727,321808,2585,4345636,18563,238880
20,34391,321889,2451,2049978,21287,251427
21,32817,330586,2851,2094818,20185,231490
22,34424,377381,2449,2183850,18748,239631
23,33756,333185,2651,2087356,18779,236088
24,66727,317521,2580,3295978,18777,243897
25,34026,316684,2317,2038334,20626,233371
26,33052,328334,2331,2062980,18906,242879
27,34810,331259,2419,2134077,18000,236086
28,34589,325611,3041,2435010,18970,237757
29,34778,319661,2547,2112150,20377,245499
30,34942,2561665,2691,2036789,20353,240396
31,34389,343761,2327,2062323,19084,237997
32,34129,325438,2666,2087191,18703,236859
33,34001,318357,2289,2081035,19115,234163
34,34035,323053,2408,2109854,18459,234219
35,70850,331864,2720,3192222,18813,247020
36,34648,318847,2612,2079988,21338,233484
