i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,3233498,4530754,28917,81072651,86364,622324
2,222456,4385718,15734,78397699,73430,609270
3,215451,3170380,14867,79198389,74746,603394
4,214157,3141098,14646,79063156,75204,588693
5,215275,3262403,15507,78882578,81521,583947
6,214376,3286932,16319,78081004,76460,632716
7,216312,4344044,19220,79259032,73936,610336
8,214005,4303295,14340,78044190,74343,613643
9,214778,4264719,14713,77702278,78348,616662
10,212534,3169735,14837,78797851,73969,594849
11,217057,3153198,15020,78797797,76938,581544
12,214605,3182179,14096,78812795,77232,590048
13,215897,3285248,15932,77932618,75608,630539
14,215428,4345954,14913,77673271,74915,615321
15,213450,4299730,14276,77364682,76169,621017
16,220294,4240912,14583,77465296,73215,601991
17,214817,3141782,15645,78703916,73012,604819
18,221083,3282044,14248,78830334,73036,581122
