i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,3448261,3748283,29295,95906609,74341,755667
2,252545,4945135,19419,95312334,66020,715523
3,241646,4825361,16547,98779986,69233,690750
4,242018,3585260,15509,93668876,70631,691770
5,241230,3671808,17005,92557965,67250,674550
6,243240,4722453,16919,93013784,68375,723858
7,244010,3578532,16655,93488144,65083,671839
8,239992,3612691,17064,92452672,67446,685246
9,241266,4870598,17737,94434777,64196,715976
10,240400,4776862,16304,93442166,64305,694266
11,242844,3609291,16170,93331097,68071,701247
12,238948,3863172,17164,93025272,67031,720932
13,241088,4691930,18087,92700000,68405,719154
14,242063,3602298,16460,93498465,68052,712464
15,244344,3623012,15972,92295813,66596,725186
16,254380,4810293,17552,99598983,67810,698499
17,243012,4659117,17167,92934564,66297,674319
18,251517,3581096,16948,93572230,67492,676910
