i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,510726,1206124,8534,16977074,71068,410416
2,151081,1358194,7716,15773790,63643,343904
3,137575,1464601,6818,12708492,55882,339630
4,129638,1428798,6180,12674349,50237,339410
5,129810,1320104,6204,13582165,51026,330908
6,123379,1315359,6216,12344930,47612,341722
7,122396,1306185,6205,12523292,47159,338848
8,122603,1303544,7013,12404958,45207,332846
9,121823,2175727,6209,12422657,51055,336638
10,126234,1318452,6660,12435016,46958,339863
11,121315,1318307,8828,12581488,47386,338768
12,111790,2076699,6610,12355662,50942,333465
13,124404,1287468,6178,12392628,48681,346705
14,123530,1278034,5731,12619366,47513,339420
15,128167,1300585,7282,13102381,51134,333564
16,124988,1303764,6113,12241513,50157,332754
17,122851,1311166,6385,12511375,50689,344433
18,129942,1305734,6650,13043973,50275,337947
19,130898,1319109,6307,12274979,50616,332378
20,123509,1296460,6121,12615914,48162,338994
21,123288,1307476,10971,12514185,48669,1048294
22,125775,1397424,6831,12352119,49674,328631
23,122228,1311298,5841,12294468,49408,332999
24,122118,1324857,6148,12570412,48286,349578
25,114167,2031295,6441,12353422,53939,339606
26,129134,1303463,6363,12355602,49115,339877
27,123666,1293057,6891,12598862,48872,339119
28,94937,2076539,6732,12541066,56361,338452
29,131963,1320597,7141,12402089,50718,337180
30,123189,1313481,6842,12558724,52766,335347
31,140055,1393429,7172,13608989,54778,332557
32,126028,1342467,6134,12260182,48703,332809
33,123974,1326983,6300,12465532,48902,350649
34,135851,1307816,6944,13694500,54879,330440
35,126041,1351731,6437,12317428,49102,338730
36,121723,1335243,6771,12622351,48380,333340
37,123745,1304492,8355,12419984,49613,333910
38,118521,2151759,7367,12223302,52943,337383
39,121637,1319697,6297,12465259,54656,345708
40,124165,1336382,7647,12328840,51274,337171
41,102200,2072785,6751,12454761,57777,334583
42,122902,1320741,7172,12441962,51388,344086
43,122507,1320816,6860,12643888,51113,335153
44,130995,1304750,6232,13080895,50004,326523
45,124733,1329486,6886,12514310,49867,351164
46,125208,1321147,6939,12416463,52593,339439
47,128327,1311251,6694,13255092,51139,328023
48,124143,1327609,6712,12300382,46680,334213
49,121246,1318322,6749,12500664,50741,354156
50,121791,1322629,6632,12451506,47341,339371
51,119326,2024240,6218,12359754,52895,331565
52,121076,1312572,6429,12367475,49810,337567
53,121369,1322685,7392,12483658,50123,347867
54,116419,2071224,6766,12574774,57611,334041
55,123727,1308942,6659,12428975,50639,333886
56,123712,1306788,7240,12353939,50421,347478
57,137341,1315710,6724,13593752,53055,329262
58,127381,1337502,7106,12392696,51575,338952
59,128693,1324993,6967,12495299,50105,336938
60,137969,1316067,7557,13464022,53910,331526
61,129271,1339326,6568,12579339,52493,337128
62,125886,1323517,6478,12489845,49803,334378
63,123400,1326300,7778,12686306,51727,1206981
64,127274,1308289,6451,12360566,50275,329817
65,123105,1320845,7968,12577812,50796,338289
66,128916,1314670,9623,12499793,48896,334900
67,114915,2112801,7444,12400061,53371,332651
68,123959,1311495,7566,12398231,52004,335515
69,123121,1310389,6955,12595915,54364,334195
70,92354,2088363,6226,12532559,54801,330729
71,123383,1314991,6661,12445309,50452,340704
72,122944,1322568,6547,12444642,48358,344758
73,129712,1401495,6488,13326316,53219,331522
74,124784,1333809,6951,12316887,50622,336115
75,127921,1332917,6783,12614479,49050,336334
76,131911,1328432,6197,13176574,49564,333467
77,122914,1323179,7068,12492108,51342,330423
78,124234,1329303,6752,12559590,47559,339245
79,121518,1327630,6693,12564083,47337,341133
80,117576,2037922,7044,12327434,50906,334727
81,121583,1319846,6896,12506262,49671,341674
82,120629,1314461,7018,12392152,50468,338619
83,101551,2061886,6475,12582174,58025,329866
84,126237,1330880,6546,12521913,51962,344922
85,125130,1311188,6933,12426729,50757,333846
86,136883,1328718,7463,13366301,52866,333741
87,128584,1345139,6809,12463071,54724,333520
88,122667,1326622,6630,12588794,47940,337735
89,134042,1331551,7079,13729266,54375,334566
90,125252,1349538,6447,12455588,50355,333927
91,127200,1333165,7352,12521820,49480,337509
92,121965,1323483,8647,12645460,48586,337758
93,121147,2167175,7086,12472942,53461,348438
94,121855,1331956,7686,12407680,50209,337871
95,124206,1322654,8037,13107688,51322,338007
96,109765,2122384,6838,12302827,54384,330128
97,125359,1301262,6861,12568823,49141,348003
98,122690,1294848,7179,12572495,49785,331678
99,131069,1302730,6279,13313030,50849,328653
100,125105,1328437,6541,12385152,47886,340546
