i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,1851691,2647306,15195,58534919,82903,716822
2,173966,4105044,13183,56921845,68246,530921
3,186756,2560417,13653,56771786,67365,1695956
4,174187,2680078,13371,57087416,70321,509799
5,177124,2563329,13402,57583247,71372,535624
6,176246,2610436,14765,56532521,75686,521902
7,177017,2680542,12703,57640919,68372,509307
8,175896,2582644,14019,56597307,66521,516417
9,182099,3764729,13270,56122154,69477,513658
10,174228,2508248,12946,56439436,68298,540482
11,172129,3818130,14323,56234670,68911,521579
12,176041,2570848,13810,56348390,65981,539432
13,176642,3864783,13355,56275765,68390,526941
14,174085,2526383,13267,56348738,69307,1646406
15,180578,2670870,14616,56088591,66314,515293
16,176028,2533669,13199,57393947,73111,533123
17,174892,2651248,13358,56184579,66433,530633
18,173850,2574382,13351,57240339,67365,510656
19,181127,2566695,12641,56199458,65799,522916
20,176937,2557895,13580,57473986,72235,516582
21,173640,2550950,14072,56373786,67142,536138
22,175100,3759625,13369,56182363,68551,533211
23,175556,2509932,13421,56936983,70760,525992
24,178361,3964114,13727,56375125,65163,518560
25,182355,2562823,13175,56477064,67314,519985
26,173374,3765209,13249,56446543,67085,521390
27,173815,2538394,12609,56210836,66357,1621222
28,173631,2693048,13870,56405089,65642,522685
29,174948,2535979,12587,57343081,67172,525997
30,173674,2576454,13384,56231431,68450,532887
31,174499,2552120,13493,57664068,67453,524746
32,179134,2532526,13237,56156969,67074,528160
33,176902,3747985,13480,56137949,66526,534432
34,174816,2513248,13414,56248963,66646,519061
35,175291,3818362,13939,56359980,68998,520460
36,174952,2507670,13057,56339576,66298,534278
37,183306,3816104,13662,56174963,64962,518824
38,175033,2539875,13184,56647799,65893,1643777
39,175073,2678204,13850,56436086,66814,521529
40,177479,2540319,12822,57666649,69948,529293
41,174989,2718488,14063,56384574,67670,530535
42,181953,2567411,14587,57297233,68226,515680
43,178765,2588922,12262,56383868,65474,517489
44,175462,2557242,12918,57230488,67705,532543
45,177002,2521602,13677,56747722,67627,528580
46,174587,3799486,14284,56220718,67260,521801
47,174634,2478841,13737,56273307,67197,539742
48,181060,3819374,14136,56059316,67687,519197
49,175263,2535245,13360,56304637,67597,542312
50,174516,3847802,13473,56194474,68700,515043
51,175313,2539868,13441,57071037,68091,1628589
52,180569,2991384,13478,56858582,68446,533237
53,182621,2654056,13730,57439681,69271,515717
54,176569,2612206,13708,56245706,66054,527978
55,176538,2548588,12798,57238008,67919,534322
56,174970,2520499,13448,57370438,67072,531905
57,176185,3714850,13389,56606303,66551,539618
58,174818,2662339,13125,57296787,66559,534920
59,175517,3781283,13604,56391877,65986,518850
60,173976,2510465,12900,56466542,65760,545246
61,175068,3818824,13881,56498598,64809,534990
62,174752,2526777,12860,56538792,65943,1641274
63,174037,2683386,12897,56101018,66106,512809
64,184591,2551469,14183,57287655,71196,529857
65,174119,2651005,14279,56120809,64965,522463
66,174695,2556213,13484,57202344,71910,520899
67,174315,2571784,17166,56200371,66998,526221
68,175364,2549049,14409,57440350,68594,533553
69,173975,2556451,13700,56323680,66674,527719
70,172620,3791298,14268,56226078,68624,533024
71,176193,2493218,13756,56807314,68518,533566
72,176178,3869649,13081,56338932,67801,525335
73,174879,2534170,13601,56299929,66401,529670
74,173287,3823913,13328,56246050,65930,517590
75,174561,2621515,13057,56462921,67060,1732736
76,175844,2659811,13707,56314776,66996,541136
77,176420,2566767,13469,57436879,67406,529837
78,176938,2599820,13200,56243760,65195,536825
79,184871,2611161,14022,57377859,70017,529586
80,174787,2550513,14322,56301546,68034,524783
81,176570,3753244,13955,56085566,68110,529067
82,174724,2535617,13188,56401402,68829,539252
83,176298,3832896,14392,56369619,66732,524839
84,174951,2508141,12618,56425659,66376,528645
85,177602,3823833,13819,57708067,72540,536050
86,173657,2515982,14285,56231816,66921,1650977
87,172617,2681441,13499,56252841,68191,514158
88,183866,2572592,13132,57373815,67841,514898
89,175732,2628253,12985,56110837,69012,529640
90,175474,2574380,13821,57270579,86824,652566
91,174870,2688676,13291,56217241,68869,549944
92,174453,2677831,14134,57425039,67600,516620
93,182786,2528750,13453,56213097,66741,521815
94,182972,3771206,13976,56351368,68218,536281
95,180925,2517682,13706,56641363,66561,521689
96,174990,3823412,13293,56118516,77746,517920
97,176716,2540972,13440,56365890,67935,545013
98,175510,3851253,13488,56128022,70097,529450
99,174471,2526134,14271,56209035,69901,1713324
100,184800,2650216,14106,56082694,68393,519290
