i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,2945529,3566287,29800,91490957,80284,629994
2,223136,3277245,15985,83774082,68556,685394
3,223932,4545870,16717,83707272,71202,611951
4,222792,3263293,16971,82487609,69069,670198
5,233244,4395017,15019,82249963,70977,640562
6,222627,3313798,15736,82316005,71157,642901
7,225773,4416353,16349,82008254,69220,652460
8,230740,3290731,17384,82489992,71186,631031
9,226167,4394805,14907,81973127,71913,613570
10,224770,3277865,15456,81934143,71222,637190
11,226263,4382171,16284,82209491,73015,611853
12,236081,3303876,16338,82209719,72747,653857
13,226139,4381319,15911,82371955,84486,619119
14,229574,3323072,15525,81877869,70447,626492
15,225073,3450150,15025,83052726,71636,620031
16,223553,3405873,15930,82027160,72108,623694
17,222062,3327369,16246,82007888,69768,1548814
18,230577,3513916,15563,82082292,71539,636467
19,223713,3279803,16589,82045924,71215,682512
20,227552,4410588,15259,82087651,70793,647268
21,231341,3295774,17057,82578865,69451,635542
22,224967,4384457,15320,81910940,72429,615357
23,224325,3273122,16117,82091545,78531,629360
24,223853,4437478,16493,82162533,69481,618152
25,223845,3263283,16223,81964428,70685,646314
26,234011,4417934,16604,81801703,71189,606988
27,225964,3422835,15211,82186906,71825,671859
28,225338,4405553,16612,81971334,70362,665608
29,327363,3302014,20845,82481800,85819,674554
30,224957,4353961,16248,82068750,72329,611243
31,234995,3315686,15874,81967900,69420,664302
32,224617,4327971,16009,81887722,73923,634885
33,258383,3392950,17977,82139740,74836,694061
34,223223,3318398,16163,82290059,72603,1555830
35,225186,3488362,16693,82475505,69461,620553
36,233013,3323761,16492,81968067,72950,638692
37,231541,4442017,16683,83451697,71104,625506
38,225202,3293254,15790,82178831,72514,638416
39,228136,4474481,18493,87303101,71149,627336
40,236245,3257581,15832,82372840,72130,762683
41,226002,4475132,15297,82009286,70736,638426
42,222975,3278817,15369,82251028,73577,673362
43,224147,4371111,16081,82055658,75763,618540
44,236141,3281425,16264,81916540,71164,663344
45,234082,4389520,15225,82497278,73404,640522
46,222144,3285794,15381,81994594,72221,629295
47,235303,4376961,15770,82221961,70797,610287
48,223060,3305659,16508,82098627,72891,629972
49,225384,4326791,16392,81918458,72589,618717
50,224016,3340756,16911,82014144,73095,636242
51,227100,3384866,15292,82899608,72269,609485
52,233824,3368756,16066,83101945,71470,611654
53,223422,3357251,16596,81843793,70731,1595407
54,229819,3439649,17131,82161736,70547,616396
55,231622,3272593,16159,81856202,70935,743003
56,224269,4380999,16113,81959063,72089,620306
57,223669,3267810,15993,81903704,77423,681177
58,223737,4399934,17610,82333061,70185,651127
59,221752,3288700,16780,81837153,74665,629300
60,231767,4377357,15972,81826855,71951,606978
61,225158,3274698,15933,81909136,70026,641937
62,225423,4378410,16784,81855273,71592,616174
63,224579,3378518,15859,82334344,69436,625801
64,225655,4374799,16339,82630270,70977,654549
65,234274,3304627,16085,82107907,71931,623605
66,226455,4328255,16179,82121240,75629,619207
67,223962,3328369,16882,81885296,69657,628097
68,226032,3261217,15792,83737829,71412,611640
69,223455,3386323,16038,82050536,70343,629225
70,225044,3301910,15587,82037828,72322,1556922
71,233089,3431239,16745,82034125,72193,607836
72,222342,3275307,16820,82046863,71455,715331
73,232626,4405162,17691,82005961,70259,610965
74,224915,3254990,16341,82073350,71859,632518
75,233149,4514574,15219,82177714,71151,646792
76,223041,3261158,16098,82077155,67896,657069
77,232944,4423861,16086,82063495,71660,605781
78,222418,3299263,16075,81926363,69912,635527
79,224091,4403045,16308,81954463,69933,625209
80,223489,3301652,15431,82111108,74156,634634
81,232811,4436460,16399,82224532,72580,607523
82,222379,3292204,16345,83432714,72105,631206
83,236605,4367655,16609,81970968,72611,645387
84,224475,3479105,16822,81994092,73790,627832
85,234507,4301951,15599,82102865,74106,600022
86,224521,3431419,15549,82137105,72460,653637
87,225529,3296546,15054,81761630,71737,1556307
88,223607,3424194,16076,82073166,72153,623215
89,224046,3295684,16187,81814596,68424,660077
90,225725,4377811,16889,83653829,70241,615801
91,224117,3281887,16567,81981247,76446,637852
92,230938,4398380,15750,82752286,69176,611187
93,221825,3288548,15932,82020512,70270,644287
94,227283,4562201,15137,82219017,72860,618950
95,223030,3240311,15865,81930000,73219,657265
96,223858,4403472,17066,82166032,68854,653490
97,226105,3277422,16384,82064174,71045,633650
98,224559,4415775,16396,82205111,73259,613830
99,226373,3268866,17110,82009721,71069,628885
100,225728,4360304,15940,81808078,70578,603178
