i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,135636,805651,7354,8550008,58380,383986
2,104301,859612,6097,9888744,54879,316359
3,66465,847200,5135,6732191,38358,292730
4,99953,843833,5037,8564904,43298,285473
5,90970,847649,4767,7661562,42421,281226
6,64683,820950,5539,6653262,35913,300072
7,99800,841355,5470,8382019,35965,281682
8,91036,990843,5237,7656024,36634,286563
9,67010,796583,5452,6768749,36504,306497
10,100675,831201,5049,8342719,36802,278472
11,90990,822306,4678,7487563,36760,277879
12,65179,796005,6701,6828026,35205,294478
13,100281,833101,4600,8190075,36550,289023
14,90586,828327,5302,7451751,35470,278504
15,65143,800876,4697,7052786,40852,286758
16,66007,2603376,4926,6595666,35869,281591
17,94521,825043,4999,7497007,35452,276307
18,65287,811928,4527,7051626,35327,299043
19,66261,2578752,4772,6614382,37444,284219
20,101042,842973,4981,7476321,35791,278358
21,101720,811669,4722,8774136,36602,276321
22,64818,814737,4490,6597371,35298,288570
23,102622,840500,4567,7476546,35682,286849
24,96737,818701,5133,8752889,36482,276712
25,65537,804343,5160,6635652,35463,303093
26,104104,847200,4613,7471030,35647,293935
27,91065,805075,4935,8770343,37269,282564
28,65437,826588,5074,6619741,34838,300495
29,102381,835475,5218,7478489,35199,280149
30,92339,784239,4805,8740587,36997,275464
31,65667,807556,4780,6693543,35991,288634
32,104463,846001,5035,7466752,34946,277748
33,92738,802725,4709,8714712,38147,276730
34,65328,814818,4471,6693506,35235,288831
35,109416,855605,5545,7465292,36126,278800
36,97135,807987,4954,8722517,35949,277415
37,65794,814651,4856,6653664,39639,293861
38,101976,855060,4722,7460342,36382,286549
39,92141,797866,4689,8689824,37358,285104
40,65053,797253,5201,6723827,34907,296253
41,65736,1680297,5379,6605434,36365,275196
42,98075,829159,5009,8699433,38419,274563
43,65359,816789,4880,6687612,35604,286141
44,66179,1656039,5439,6614982,35487,278767
45,105950,852342,5587,8918444,39383,279760
46,91797,816991,4794,7634025,36707,274974
47,65403,813846,5237,6590842,35387,289139
48,106176,851999,5155,8376840,35903,284045
49,91716,814911,4832,8111939,35766,274129
50,64506,805459,4644,6636955,34872,289121
51,104350,843894,5121,8339935,35207,283484
52,91521,818915,4817,7489009,35231,281809
53,65790,811807,5017,6674803,34996,290445
54,104410,838303,5318,8376571,36982,275793
55,92583,819395,4775,7514238,35203,274817
56,66020,807150,5126,6696536,34557,290888
57,105275,850132,5066,8319682,35551,289242
58,91303,826502,4546,7512720,36355,275026
59,65314,822169,4968,6745543,36278,284793
60,103410,840432,5312,8283900,35773,279357
61,97134,826956,4908,7476026,36052,276999
62,64985,810469,6769,7003975,35817,285618
63,65853,2543726,4758,6604158,37768,288816
64,95563,829870,4812,7497960,36622,286511
65,69243,818368,4829,7012878,36187,286801
66,64995,2657743,5139,6774635,36314,288706
67,98478,835389,4955,7481677,36476,286046
68,65674,797016,4660,7038761,39572,2090832
69,65029,828415,4576,6601283,36613,285640
70,103437,838313,4585,7536581,35419,278247
71,91945,818718,4667,8815459,37852,277477
72,66016,799754,4630,6619470,35216,289998
73,105190,846195,5393,7471408,35905,275778
74,93134,809981,4657,8752769,36857,274902
75,65673,820358,4664,6632374,35425,290655
76,105308,851928,4792,7492328,35811,279695
77,92062,813836,4709,8790100,37602,274876
78,65890,822190,4836,7181649,34688,292689
79,103402,854425,5339,7496074,36385,276098
80,92746,814845,4762,8755258,36823,276647
81,65612,826276,4861,6675513,36014,282748
82,105068,850148,5904,7489948,35234,278288
83,93362,809952,4830,8733948,37112,277524
84,65359,818448,5129,6694317,35472,295523
85,105055,865885,5110,7499121,35544,274980
86,92829,815414,4915,8732060,36873,275895
87,65517,813359,5352,6662346,35371,286461
88,66289,1716848,5137,6587336,36335,285422
89,96783,834737,5532,8743449,42901,275583
90,65660,818795,5229,6702005,35892,302692
91,65474,1688160,5427,6609696,36297,289441
92,104674,836441,5955,8880941,37438,283512
93,91373,824090,4304,7564866,35809,285764
94,67040,815394,4991,6628899,36123,301433
95,106095,840434,5253,8722658,37022,287419
96,91376,813384,4651,7533603,35669,274606
97,64834,800948,4679,6634883,36363,293750
98,106779,850235,4917,8413401,36270,278099
99,92010,831892,4645,7561015,35791,275087
100,64603,811256,4588,6599093,38406,290798
