i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,567461,1392278,10455,30424549,67927,513713
2,101968,1457981,9098,26483503,56155,439551
3,103326,3315885,10150,25579052,57391,368604
4,103374,1478151,9760,27516705,58355,381291
5,103131,1428011,10036,25663192,59305,371753
6,102788,3262789,9361,25506415,59308,379050
7,103502,1397488,8819,27199681,58961,374271
8,102179,1437487,8906,25356908,55737,378772
9,102506,3108475,8739,25371376,57709,379649
10,103055,1423595,9756,27033533,57446,375930
11,102623,1538171,8912,25443398,59106,373688
12,102034,3078183,8605,25279164,56407,369518
13,103587,1475858,9479,27307030,58154,382962
14,101976,1439636,9942,25483065,55742,379235
15,102145,3034794,9017,25277792,57051,365102
16,103230,1397529,9401,27030094,60251,374855
17,105923,1428498,8320,25511369,56402,367107
18,101625,3056622,8504,25455519,57959,364590
19,103070,1403346,9248,26928927,57431,372390
20,102490,1452407,9462,25467478,56293,387092
21,101556,2980577,8750,25274060,56945,379502
22,104043,1396857,8949,26927014,61526,378967
23,100763,1455005,8584,25423909,57955,376004
24,102926,3000237,8934,25332554,57525,369704
25,103623,1411843,9621,26917931,61107,366154
26,104047,1463991,8807,25509260,56967,377866
27,102842,2958166,9537,25404465,56828,371580
28,104323,1401819,8950,27005952,59318,384351
29,101791,1460990,8702,25451291,58178,366403
30,101696,2949105,8585,25351198,57003,366996
31,104369,1411473,8763,26892970,60444,364298
32,101919,1455815,8831,25364397,56883,374909
33,103027,2934478,8512,25486568,54698,373535
34,104504,1400068,8807,27083790,60350,384064
35,101754,1472872,9362,25479577,52195,372433
36,104006,1626998,9064,26867054,56122,373503
37,104040,1415260,8977,26828964,60820,364159
38,102093,1474919,8890,26022309,58593,377909
39,102270,1390632,9682,26848889,55677,363614
40,102844,1400223,10012,26931308,61687,368471
41,106182,1551902,8910,25424278,55925,365296
42,101688,1383296,9216,26737335,58977,409602
43,102676,1457537,8803,27017378,64207,371970
44,101876,1486473,9239,25447054,57265,362695
45,102231,1382014,8962,26909097,57606,367765
46,106075,1401492,8683,26881913,60069,372425
47,101346,1672412,9040,25457722,56407,363046
48,103456,1387048,9185,26764362,62633,366248
49,104097,1398495,8605,26829359,59327,382810
50,101928,1488736,8313,25387158,55399,365976
51,103065,1384731,9242,26916028,56323,365364
52,104611,1401309,8692,26954328,60261,370377
53,102374,1490665,8521,25413134,57444,384635
54,100993,1384757,9019,26786415,59427,379890
55,104540,1411689,8409,26729435,60584,366361
56,107855,1495094,9225,25448711,56793,375119
57,103584,1373424,9649,26832527,55139,374719
58,103421,1393618,9486,26902822,61242,378070
59,101572,1487690,8838,25510929,55310,367774
60,102915,1385266,8647,26853807,59558,377668
61,105897,1432065,8296,26945768,59599,364461
62,102457,1497739,9285,25385488,56867,382733
63,103636,1855885,9655,27134469,58533,367211
64,103938,1400720,8431,27011126,61599,365735
65,103534,1501775,7815,25528219,56517,365263
66,107731,1384696,8932,26840529,55433,372302
67,104528,1412578,8701,26839431,66628,368518
68,103141,1509399,8614,25407369,55424,366046
69,104203,1371665,8990,26873094,55639,373860
70,105466,1424012,8599,27048519,61142,364730
71,107961,1514541,9309,25382395,55931,372207
72,102752,1391432,8402,26797847,59812,374626
73,104610,1415497,8783,26941367,60118,377239
74,102618,1504306,9657,25350256,56385,368424
75,103289,1406633,9554,26942437,57903,364939
76,102616,1416462,11066,25249545,58026,2040399
77,109901,1499365,8739,25514652,54974,360600
78,103425,1384023,8601,27278809,56800,368667
79,102019,1420924,9470,25443542,56483,1862196
80,102650,1540979,9269,25348658,57698,367635
81,103605,1401008,9017,26986165,56905,371834
82,103158,1409695,11381,25366640,54879,1897130
83,102641,1619819,8820,25441629,58204,366754
84,104878,1382539,8877,26899600,56975,362952
85,101610,1426070,9688,25377190,54736,438693
86,106679,3044945,8751,25434513,56273,365924
87,102613,1401190,8653,26864047,59745,372088
88,102125,1412517,8719,25372509,55049,371957
89,101724,3049652,9620,25261649,55919,362911
90,103492,1392833,8783,26836175,58186,373860
91,102468,1429183,8753,25357498,55114,380629
92,102131,3030876,8926,25392422,56986,380409
93,103828,1391014,9265,26958175,56392,385529
94,106190,1434706,8852,25281148,55999,374022
95,105863,3039195,8582,25311594,57418,371482
96,103646,1391848,8772,26869041,59118,379466
97,102849,1415219,9757,25357798,55919,376934
98,102376,3034336,9149,25371407,59038,365166
99,103431,1395266,9414,27074178,59283,374673
100,101330,1432724,9108,25314204,56564,388286
