i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,92038,588300,6955,6652648,62584,344138
2,53541,663508,4551,4925584,48362,319069
3,93415,600981,4896,6856566,47802,298381
4,59087,645091,4518,5508801,46013,289394
5,52092,650821,3939,6366642,41713,278459
6,51793,3157607,4162,4679370,42179,259767
7,50905,589626,4094,4560228,40621,260215
8,86482,604735,4607,6012618,38844,270998
9,50880,581063,5806,4653097,38164,266727
10,81439,612592,4407,6666863,39552,258925
11,50814,581821,4410,4561717,37452,260422
12,80446,575790,3909,5415616,37631,247509
13,51617,577402,4158,4514401,36519,260468
14,50868,590044,4196,4889144,36151,256598
15,88214,610777,4906,6308010,37071,277005
16,50960,578092,4139,4570677,36821,259704
17,80647,594571,4110,5367904,36474,273120
18,50653,571303,4290,4564367,37148,263514
19,86146,578475,4275,6640894,37700,248766
20,50784,567622,4072,4545855,36816,262377
21,51838,586773,4125,4569230,35976,257381
22,53661,1475473,4202,4536569,36309,254300
23,50188,572040,4109,4877457,35762,262540
24,82145,583983,4012,6306986,37890,273239
25,51555,571543,4238,4569342,36187,259209
26,81124,581600,4540,5379702,36526,261489
27,50768,558819,4165,4572496,35137,261769
28,49565,582106,4052,4863253,35194,260159
29,52043,2406154,4164,4534664,36721,257477
30,54146,587409,4223,4545701,36724,259930
31,85220,584813,4423,5409120,35951,257637
32,54251,576671,4345,4605744,35564,259848
33,81037,580309,4330,6589403,37035,254902
34,50104,577237,4658,4564127,36305,257002
35,89661,592546,3901,5399814,35735,249553
36,50893,574317,4418,4532847,35537,257406
37,50055,571740,4826,4848036,40553,259130
38,88366,605007,3846,6321241,36324,262000
39,51573,582835,4157,4556452,35422,273788
40,80495,578208,3995,5381496,36330,258137
41,50047,570602,4032,4561106,36196,275356
42,80743,578045,4106,6664369,37456,249858
43,50792,577847,4121,4550866,36936,258009
44,50350,587112,4030,4551627,35454,263745
45,89503,617338,4293,5389163,36092,255737
46,50547,576569,4249,4836045,35866,274402
47,80774,578559,4715,6333136,36464,259647
48,51238,574639,4046,4702292,39296,259924
49,81701,577539,4000,5421455,36179,253023
50,50874,572262,4424,4545450,35656,269202
51,50205,565880,3913,4867379,35341,273511
52,52385,2440602,4189,4558971,36729,257805
53,50028,592967,4057,4541879,35984,270125
54,84247,578340,4037,5425368,36903,262552
55,51314,579830,4526,4603430,36032,270882
56,81436,566817,4721,6616538,36653,255255
57,51304,576108,4211,4549904,39343,260357
58,50112,569981,4467,4558728,36292,1108161
59,51536,595425,4041,4522610,36792,273633
60,49560,570775,4066,4872248,35480,273144
61,87737,601952,4025,6337905,36530,257928
62,50899,582127,3841,4548231,35844,260377
63,84127,571485,4232,5382717,36138,261256
64,50767,579453,4018,4550585,35810,261805
65,80746,579470,3866,6655436,36889,248321
66,50406,571174,3992,4535094,35693,278254
67,51334,568473,4340,4563930,35001,261010
68,88158,618296,4101,5401977,35628,270915
69,51037,564252,4083,4866179,35386,262163
70,85558,574810,4400,6332882,36381,261095
71,51218,571381,4279,4568772,35350,257843
72,85556,576253,4103,5412497,35665,249647
73,50917,561094,4053,4553084,35394,260545
74,51052,575245,4318,4864555,36886,262154
75,52481,2428850,4101,4521461,36423,273085
76,50320,566771,4649,4551647,36235,263366
77,82135,590255,4174,5384947,36751,264780
78,50486,572065,4898,4565831,35231,260602
79,80477,575175,4185,6624485,37834,266659
80,50126,583457,4069,4554770,35438,263878
81,50448,577324,4132,4530162,39997,260217
82,50311,1605816,4146,4649244,36886,261851
83,50316,581695,4139,4859549,36496,258072
84,89335,603733,3995,6345153,37205,272840
85,50011,568983,4113,4551472,36339,260548
86,80502,601002,4397,5425346,37266,269195
87,50255,568422,4228,4575204,35552,256829
88,80885,586487,4131,6694312,36878,248003
89,51033,579206,4364,4524347,35945,259513
90,51055,573045,4214,4562436,35514,260349
91,91514,618772,4347,5397246,36095,258072
92,50005,562389,6007,4776153,35773,262180
93,81078,580499,4343,6402256,36153,269358
94,50024,575898,4531,4577994,35829,259283
95,80143,584574,3895,5423480,36428,253900
96,50315,573736,4293,4542189,35563,263140
97,51477,577619,4189,4846366,35914,261628
98,89797,619429,4850,6322960,36860,259247
99,50649,592515,4348,4549200,36403,265040
100,81107,585682,3906,5392493,36407,257399
