i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,2329105,3461242,27841,87583392,91623,1829929
2,236196,3480931,17012,86463936,85077,621661
3,225965,3330612,16492,86058904,84734,645943
4,237440,4635314,16960,85754044,87355,618884
5,225083,3354030,15255,86020263,85636,650935
6,224813,4551559,15824,85596642,86383,623229
7,223020,3315093,16847,85580002,85013,688231
8,232630,4502017,16336,85786129,85574,619984
9,225313,3334184,16306,85778391,86224,679557
10,223991,4503835,16665,85416347,86858,622116
11,226856,3377458,15603,85827688,89165,640022
12,224799,4466243,15933,85701437,89629,663886
13,224938,3431019,15587,85318986,88780,649493
14,234378,4465959,16680,85836777,85033,618797
15,231971,3461132,15306,85481317,84467,616428
16,244922,3485252,14834,86376818,85479,612218
17,249705,3478006,17560,85775303,94848,719678
18,223057,3367064,16580,85439059,86787,1584404
19,225242,3513697,15512,85380038,84926,626909
20,232424,3334212,15559,85454738,84861,685868
21,232233,4446954,15671,85269319,84239,618550
22,225597,3342810,15870,85264297,88379,656072
23,226514,4507956,16842,85414872,85382,634318
24,225130,3325669,16375,85381144,87164,647386
25,226535,4471569,15308,85832914,88122,615417
26,226060,3340995,20230,85697190,87380,680608
27,225307,4535738,14977,85264444,90269,612855
28,225357,3455527,15624,85138134,85937,640057
29,244851,4472896,15687,85220495,84206,661130
30,237522,3406950,15264,85240156,87976,627373
31,225016,4408204,16321,85194112,84095,625793
32,225275,3477651,15827,85230703,89131,634864
33,224807,3343285,16126,85343575,86323,1554781
34,225284,3583211,14933,85418130,86829,662449
35,236355,3369173,16282,85347994,86730,1603478
36,225250,3555198,15172,85606046,86548,625708
37,223443,3298927,14239,85169973,84740,647772
38,224350,4516225,16237,85123523,88436,659994
39,225712,3352206,16499,85201884,87128,662286
40,225287,4627250,14826,85402466,84834,656277
41,224676,3341735,15767,85608454,83979,663528
42,225026,4485822,17312,85390070,89415,665134
43,233956,3343620,16450,85299316,85417,630969
44,233400,4497744,16278,85370514,87058,631790
45,224960,3387031,19764,85424436,86804,628325
46,227396,4417409,15749,85174879,87303,619789
47,225481,3432058,15874,85390182,86308,675305
48,226101,4445021,15590,85283550,87197,635934
49,222994,3478956,15559,85397803,86685,631084
50,224015,3348793,17218,85115703,86814,1550020
51,225439,3678729,19349,85465718,88239,616112
52,225244,3414464,15491,85481583,89496,647294
53,232122,4492702,15616,85625029,85718,668715
54,225083,3335729,16704,85220245,85931,710198
55,225907,4508528,16029,85343918,87186,637896
56,226301,3332020,15848,85230216,86848,647594
57,224277,4468508,15895,85605630,86818,630638
58,226596,3319751,15706,85692745,87573,694314
59,236425,4497062,16034,85711327,84444,650279
60,224734,3375419,15126,85370810,91747,639018
61,226178,4448119,15408,85289106,85325,627417
62,224736,3404346,16239,85368808,85654,647374
63,225909,4438559,16061,85420674,89381,632552
64,227091,3508192,15017,85476137,87030,694329
65,232791,4376979,16204,84941058,84969,657600
66,223519,3540990,22258,87325040,88535,633434
67,225891,3335048,16134,85861502,87429,1544892
68,226439,3518188,16325,85496108,87666,622337
69,227128,3306753,15780,85329570,92040,636152
70,232545,4491789,16664,85635858,86518,617034
71,224181,3297918,17603,85146904,87982,656447
72,225508,4503199,15236,85204608,88927,622785
73,225262,3321338,15765,85404682,86174,692163
74,224439,4477054,16003,85489696,88840,622834
75,230239,3343718,15948,85235274,85927,679240
76,233324,4713311,17129,85344454,87097,630830
77,235734,3353180,15737,85471539,84175,685802
78,224630,4462251,15489,85173009,85046,614215
79,224479,3385029,15490,85278733,84400,697306
80,225062,4410211,16369,85800450,88985,617983
81,224440,3436802,15411,85224065,85730,653194
82,233645,4368191,15629,85061209,88542,608867
83,237714,3479475,15673,85415726,87042,619167
84,235917,3339422,15444,85101225,85522,1607513
85,226977,3593662,16322,85425794,85146,615339
86,226213,3332444,15672,85214179,87334,650850
87,251816,4480030,18281,85208687,85541,620756
88,234482,3489652,15599,85447331,86460,643488
89,233366,4489782,15634,85480833,84355,607637
90,236249,3337817,15950,85528746,85630,640923
91,235741,4483704,14802,85430040,83332,618876
92,221427,3405919,16175,85333818,92240,650960
93,235232,4480907,16637,85557619,84558,617068
94,225550,3409768,15277,85302775,86439,640707
95,224242,4434548,15143,85318625,85209,617942
96,225462,3385003,15913,85234171,87160,644951
97,225704,4396297,15531,85051465,87128,622353
98,226177,3456238,16261,85036735,88217,628793
99,235020,4350444,16685,85271955,82983,665580
100,225398,3674082,15926,85510441,87558,658717
