i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,413387937,1190048570,418096453,362362080,450044365,137621999
2,543648,31036425,17168,143240604,63737,699524
3,546883,7838714,14244,124139139,60240,694266
4,818352,6198464,17882,124550167,83318,763807
5,282287,3900007,17491,126247789,63446,661381
6,270193,3950939,17113,125280701,59171,705994
7,267585,5358845,16082,126919914,61602,677227
8,802140,7736777,18583,124539937,87070,692326
9,267698,6540185,15680,123866702,60787,705809
10,274779,4017058,17215,129368100,66952,685296
11,277617,3946419,16328,125152812,59563,692136
12,278579,5333617,16873,127477084,60548,687475
13,280032,7669151,17028,124038544,59120,688255
14,267904,7018502,14376,126076756,59462,676517
15,270481,4118480,16276,126230893,61114,685169
16,271703,3965750,16360,125532599,62888,721388
17,270241,5331607,22040,127047943,59144,681313
18,271576,7747323,16081,123620614,61384,684652
19,267822,7962033,14727,122968472,62571,693306
20,1145278,4437862,20218,129346523,102268,717571
21,270941,3953514,14745,124957052,60513,707454
22,277120,5343888,15563,123060755,59593,697337
23,271328,7576636,16883,124558087,62224,685257
24,282057,7951492,16800,123594001,59336,679303
25,270005,4748978,15575,125533201,60187,681896
26,279893,4020784,18508,125278809,60833,685347
27,269949,5342225,16541,123121095,61173,710393
28,268154,7530367,16926,123470516,62047,694299
29,280826,7912054,20200,123115111,59952,682762
30,272918,5059275,16244,126165669,63977,724250
31,272930,3923665,17045,125167249,60291,2006837
32,271439,3995198,16068,126667246,59492,686587
33,270760,7455155,14419,123880555,60282,707583
34,269054,8014151,15125,123291409,55945,690376
35,278009,5380971,16558,124955396,60767,681273
36,269251,3914135,15538,125125265,61647,1986766
37,278384,3973116,23048,126157301,82808,704219
38,269617,7328209,16338,124403297,62224,685436
