i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,411696,1077456,7246,13352966,65540,349761
2,111649,1115638,5844,11159186,51330,344583
3,121861,1093635,7894,10979023,51119,350417
4,81603,1874146,12689,10143902,47691,318621
5,107310,2122556,4904,10670762,47630,308960
6,109396,1024672,5005,10498822,43105,311501
7,110230,1014338,5337,10585977,40728,323374
8,108772,1006350,6075,10554574,42050,326741
9,108545,1013602,5142,10442233,41846,327849
10,108913,1011726,5384,10578203,42053,325629
11,108221,1006867,5572,10382093,41762,328603
12,107758,1010703,5893,10497688,40888,329509
13,108039,1026016,5612,10441242,41855,322283
14,108587,1027713,5824,10633143,39927,316320
15,108084,1030029,5186,10442368,41406,314749
16,110681,1017945,5604,10578263,41892,318409
17,109933,1023219,6399,10373661,40356,317559
18,109700,1025550,5906,10462431,41472,314568
19,110091,1021487,5594,10446275,43021,316801
20,81186,1893038,6226,9816624,45737,316114
21,108501,1781175,5622,10625984,47652,307132
22,110742,1034173,5274,10417931,45457,308661
23,109309,1008051,5764,10450071,42785,312045
24,109186,1030062,5588,10431792,43172,313983
25,109733,1025590,5472,10579886,42515,313273
26,108830,1031993,5700,10334651,43116,315687
27,109977,1055191,5699,10467922,42671,315756
28,109495,1050015,5674,10507397,42695,330698
29,110097,1029742,5725,10626842,42888,322251
30,108681,1043085,5592,10348745,42354,326963
31,109816,1043682,5285,10492588,48804,316153
32,110943,1061628,5071,10561543,42410,315633
33,109960,1054572,5715,10511712,42948,318586
34,115039,1056412,5646,11146010,43145,317289
35,110582,1062961,5772,10649550,45274,317682
36,80679,1773688,7872,9693036,48645,1323084
37,111548,1067127,5464,10522363,49173,307206
38,109573,1065827,5834,10497035,44288,305072
39,111334,1061299,5486,11054509,45953,313085
40,109787,1062001,5679,10700112,44526,312598
41,122708,1053866,5517,10569193,43358,324644
42,109099,1062322,5449,10638841,43662,324796
43,113976,1117600,5539,10483228,44042,318445
44,110779,1065452,5757,11422790,44362,320623
45,109960,1072561,5057,10568752,44517,320891
46,109716,1069089,6148,10529206,42991,314925
47,109462,1069385,5602,10641996,42547,334484
48,109338,1055095,5929,10590292,46206,322402
49,109916,1076160,5333,10344595,50773,314308
50,114255,1058953,6016,10470772,43546,312667
51,109571,1069901,9065,10484312,43591,319398
52,82974,2047231,6275,9674991,46631,1095719
53,112846,1062174,5850,10762009,47945,307399
54,109308,1056267,6059,10495221,47558,316422
55,110028,1060173,5460,10619037,45346,320299
56,114202,1061625,5374,10518231,45249,312411
57,109598,1066573,5460,10637734,44287,316209
58,109977,1064439,5815,10585395,45297,318675
59,109769,1076052,5937,10660113,44547,328728
60,108827,1065560,5942,10512271,42450,326099
61,114363,1054470,5940,10563415,43349,312300
62,108630,1074084,5804,10502427,44863,316389
63,110740,1072693,6095,10543704,44490,318581
64,108962,1067512,5771,10542103,45506,318043
65,126906,1090406,6551,10738095,48219,363177
66,111560,1283589,6577,10910860,44473,331544
67,83074,2057377,5503,9832500,49986,323355
68,81770,1830175,7734,9713397,47561,1343840
69,113489,1093180,6431,10471658,49043,309666
70,111624,1055844,5077,10685410,44810,315541
71,117047,1056989,5272,10755142,46554,311917
72,110686,1076793,5609,10506258,45819,319529
73,110049,1068750,5449,10456466,45664,314871
74,139279,1063556,6372,10794606,54365,363376
75,112121,1167700,6266,11241770,46798,356318
76,110739,1142260,5590,10940805,46818,315681
77,109470,1085586,6193,10501576,44319,318781
78,112033,1089528,5735,10604961,45367,328161
79,110818,1078289,5900,10455950,50044,321599
80,111222,1091142,6069,10721495,45508,320664
81,110892,1080869,7343,10548360,44786,313592
82,110111,1098155,5975,10821393,50123,322046
83,81969,1890954,7635,9832442,48438,323040
84,82705,2082219,5539,9585832,47815,1096289
85,113869,1083406,6112,10749389,47210,312595
86,111553,1063916,5663,10431913,48177,320060
87,110230,1063649,5589,10515243,46131,321496
88,110314,1063587,5587,10533479,50266,314925
89,109565,1061268,5622,10682888,46811,309944
90,110365,1070846,6070,10413946,44914,316518
91,110226,1064797,6362,10721055,45909,326118
92,110997,1126105,5674,10544082,45101,324455
93,110874,1083928,6086,10650282,45276,324918
94,110385,1086157,5675,10479878,44386,314469
95,110767,1077398,5313,10592624,47814,319593
96,111139,1091552,5256,10497236,43449,328305
97,110680,1072024,5971,10563061,45189,337248
98,114367,1085922,6491,10520901,43519,319522
99,82763,2003975,5407,9750032,48729,320075
100,84294,1832448,8127,9734916,45585,1375972
