i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,986096,3035425,11719,46245239,80447,480561
2,149415,3635164,10339,43945757,1557761,483671
3,145749,2070037,10313,45233101,71369,453396
4,149891,2034729,10473,44571417,71803,438710
5,143287,2052711,10250,44318212,72766,440036
6,144262,2042297,10803,44339005,73034,454286
7,148328,2023037,12145,44913502,70026,452495
8,143597,2014046,10687,44364549,73173,443093
9,142447,1990096,10396,44285647,72147,438484
10,142667,1992500,10252,44280327,72038,444622
11,142936,1997541,11258,44291278,71126,452467
12,142329,1996422,10056,44466098,71657,456659
13,144399,1979786,11427,44236328,70202,452589
14,143838,1986434,10494,44331346,73045,468683
15,141848,2036236,10759,44408692,75927,448725
16,142722,2222506,11327,44345035,73949,460072
17,143813,2034696,10736,44319751,71995,442281
18,142390,3281992,10321,42885531,71056,445930
19,150226,3365944,11377,43570231,72519,456016
20,143374,3345807,10858,43130304,71629,448806
21,142835,3362956,10279,43121302,71240,464979
22,149677,3403680,10802,43303308,73433,1709244
23,145251,2141971,12047,44354700,73883,469716
24,143250,2066609,11014,44243780,73001,454293
25,144897,2043734,10785,44207764,72021,462399
26,143851,2013654,10565,44193934,71845,448266
27,143671,2012474,11172,44223637,74667,456286
28,143577,1993621,10397,44098561,73180,466091
29,143346,2007876,11857,44152273,72155,461930
30,143464,1997726,10676,44313624,72780,460058
31,142255,1988302,11038,44280616,72346,446940
32,143150,1966456,10609,44307487,73087,452004
33,142108,1987740,11533,44217463,71542,461710
34,143765,1988375,12086,44075337,73131,465033
35,143741,2013631,11392,44185280,74659,453252
36,142806,2013681,11601,44241723,74054,462189
37,142875,2032508,11485,44137157,71659,459058
38,143452,3444544,10879,43036430,75906,450329
39,147872,3335011,10894,42937270,73396,449504
40,148482,3365723,10711,42989641,70007,447766
41,143640,3421158,11388,42853282,74192,457069
42,142958,3437331,11044,42987617,73399,1697594
43,145666,2136140,9769,44340590,81972,458308
44,152179,2094926,10820,44297787,72001,455741
45,147413,2050450,10654,44251694,71815,450662
46,144021,2041266,10788,44182870,74102,447233
47,143644,2016495,9794,44363314,73761,444183
48,142818,2007903,10894,44179790,73455,459104
49,145309,2021598,10475,44283440,72554,443447
50,141997,1987912,10289,44327743,72143,451829
51,142294,1968439,11455,44393159,70148,449637
52,142120,1958728,11645,44220615,73188,460609
53,144479,1988915,10591,44213344,73189,453349
54,143384,1984897,11285,44406072,74034,452068
55,143921,2045660,10470,44271975,71728,469481
56,143057,2008473,10617,44034677,72622,456326
57,144925,2043163,11307,44321167,72126,460352
58,144249,3306315,11157,42868649,71431,452492
59,146181,3318491,10659,43067648,72910,459356
60,143694,3527167,11258,43110809,71676,451456
61,145160,3382647,11021,42975246,73140,472952
62,142971,3425876,11427,42890267,74183,1822509
63,143924,2306998,11640,44330384,71734,460975
64,146906,2093504,10864,44261188,71808,456266
65,143831,2070799,10064,44863614,73135,446719
66,143903,2023054,10855,44236779,71016,456302
67,144638,2014598,10397,44355100,73464,462871
68,144299,1993688,10665,44097513,73531,446828
69,143213,1994198,10337,44198659,72258,455796
70,142254,1994800,10815,44218253,72741,451183
71,142807,1981147,10665,44352444,74218,456320
72,144879,1978862,10823,44184391,73219,456673
73,144317,1990041,10475,44271626,73059,464372
74,142759,2014979,11100,44364408,73763,470623
75,142858,2021760,11087,44209358,70440,457521
76,143867,2033763,10006,44324242,72327,451962
77,142424,2031556,10989,44146255,71968,458959
78,143478,3271672,10774,42720979,74237,455913
79,147603,3339603,9973,43286586,73354,463770
80,143433,3358556,10110,42800791,76224,460797
81,142196,3355090,10308,43033683,73882,454760
82,141809,3587891,11293,43062197,70362,1666092
83,144758,2148166,9520,44568800,72151,440665
84,145071,2106177,10752,44405172,72558,461689
85,145018,2035108,10080,44339654,72989,451082
86,143347,2029993,10127,44413174,74557,453474
87,149994,2018070,11335,44252249,72579,450831
88,143052,2023342,11338,44442719,72150,460084
89,142742,2014646,11312,44291844,70853,439478
90,144330,1989535,10571,44347167,71177,460545
91,142641,1994006,10250,44025244,70695,453700
92,143449,1980543,10644,44287690,72617,446177
93,144848,1987881,10507,44239870,72161,446053
94,143744,2025731,10857,44220406,73998,458399
95,143209,1979023,9803,44184267,71291,458214
96,142871,2023884,10678,44111766,73453,458401
97,152684,2026180,11534,44061757,71067,442147
98,142859,3266197,10743,43392126,72699,466872
99,143348,3303676,10695,42960964,73372,474470
100,142622,3376577,10567,43188418,77491,448562
