i,sstep,lambdastep,gammastep,wstep,loss
1,230189,19669402,247874878,5782231,72939
2,312258,54747749,263501038,5380920,60591
3,274467,27628465,260403332,6650048,51955
4,346870,73664728,265749362,4926461,53055
5,273354,28336657,247577137,51796600,50754
6,265480,28392797,241520511,4931179,56486
7,298051,28916572,261162642,52534647,58732
