i,sstep,lambdastep,gammastep,wstep,loss
1,263766908,160424931,962608975,5919411,80041
2,508685729,655654940,1011894257,5368662,83288
3,305322599,774551136,1067685893,5791580,83228
4,260687144,429072433,970969951,5776386,85434
5,280203716,433501118,980092699,5798462,88965
6,312299721,421098385,973119917,24999857,90326
7,294813099,419192146,973418500,5748873,83932
