i,sstep,lambdastep,gammastep,wstep,loss
1,1032007,31267627,414532347,31333421,61078
2,2123772,157479117,477741702,5305602,69039
3,1746431,187218661,507303703,6203055,81953
4,2143821,156468499,472042676,5342630,70006
5,1751256,310289497,492923859,5425154,73722
