i,sstep,lambdastep,gammastep,wstep,loss
1,316698121,165965442,788987383,6260883,87495
2,492704645,541272886,805276176,5813838,89437
3,312156842,607511397,809994214,5942017,86491
4,55702041,442969850,794327407,26497886,90664
5,270820039,614550123,829630384,5658042,84290
6,276716595,368824662,779054752,6065728,87267
