i,sstep,lambdastep,gammastep,wstep,loss
1,368940,22263057,301875583,5186111,44004
2,479652,51305782,322646036,4919613,48511
3,452742,31042327,314459147,5077528,42338
4,557035,30217755,308500955,5104495,46144
5,459633,29926202,305989811,4812899,54018
