i,sstep,lambdastep,gammastep,wstep,loss
1,740211,36350458,301062077,6083362,49737
2,1082900,86421715,341375303,4650276,55000
3,812740,68161993,343977433,5068884,59792
4,1040860,61371563,341735188,5039230,49091
