i,sstep,lambdastep,gammastep,wstep,loss
1,558762,25755686,301105913,5147058,48531
2,786829,103523928,365679900,4940541,56199
3,867283,68841063,358420683,5084035,50364
4,967484,81305204,354301049,4980669,48933
5,752772,65429659,329491921,36772428,57528
