i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,40458,143483,4306,788394,182677,52226
2,52743,137964,3411,731389,197405,65156
3,9311,119223,3483,680778,182906,53370
4,9002,125449,3758,666744,230053,45866
5,19539,121427,3558,732694,183862,45178
6,9406,124554,3465,678792,193263,42664
7,8611,120370,3297,673397,180550,44208
8,8766,120248,3087,659447,179220,45262
9,8656,120621,2943,660412,179002,41896
10,9801,135696,3660,727765,199811,47493
11,8764,120394,2923,666385,190250,44134
12,8582,118700,2978,636924,193822,43798
13,8729,122990,2952,636811,186866,44680
14,8492,121918,2701,627624,181835,41594
15,8716,118163,2646,641021,176866,44406
16,8817,122457,4108,2457207,284909,39972
