i,sstep,lambdastep,gammastep,wstep,loss
1,278086761,168643303,864645894,6276165,89643
2,282404072,604546139,916595653,6331428,88948
3,273371627,454203016,944322759,6175753,90534
4,286523179,391974555,908337471,5965089,89813
5,507405734,390847219,893471792,6378281,83516
6,503114957,403015774,901641736,6362680,92616
7,259593446,399204347,902315825,6407096,91838
8,304050025,384940115,893391278,29010277,89179
