i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,34228,410095,5885,1076649,16096290,50797
2,15084,393643,5444,998179,16684981,51910
3,19916,389153,5144,991203,16218468,50980
4,15415,369747,4767,922617,16021631,54209
5,16797,375240,4812,925670,16271587,48931
6,14285,369026,5247,927370,15823262,57360
7,14735,354769,5206,1813898,15963995,51978
8,14571,371219,5601,920701,15270969,66226
9,14726,369434,5504,930224,15316963,66105
10,14515,370843,4812,921738,15054831,60174
11,15491,372218,5125,927362,15467871,66405
12,14080,362448,5054,919253,15116723,64725
13,15266,372123,4564,954744,15170586,66089
14,14359,361383,5178,910857,15088221,76345
15,15133,358988,4651,1820552,15630787,71095
