i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,559222,1054175,22639,31534476,7162024,579213
2,208956,989098,30346,13601812,6975242,505430
3,207338,2643959,18411,13334875,7189247,526865
4,156537,964044,17350,11290929,9519809,508925
5,156507,977306,26700,10917017,8663855,494746
6,189719,970618,27891,13416302,6844865,500163
7,195450,972213,28360,12205466,6935725,491020
8,196618,975020,1375010,13251527,6934482,533556
9,157253,983655,16638,11210674,9149730,515818
10,157030,985475,27091,10892873,8685752,488005
11,158387,978163,16596,11254070,9276622,502049
12,194800,986978,31343,12164137,6925635,513358
