i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,338499,1114413,33257,44793931,7710647,583196
2,558463,2860204,27924,14758811,7357260,520039
3,161620,1067678,15843,11765887,9957127,530236
4,161691,1067010,32319,11279641,9149237,500167
5,208619,1073455,16948,13848081,7296082,505625
6,211299,1084584,33905,12635942,7449989,508207
7,211081,2547207,16652,13668573,7252358,493680
8,162566,1064463,16129,11583339,9683037,503815
9,161141,1071602,16771,11213879,9020355,518936
10,212156,1065846,16300,13850150,7279251,528952
11,210850,1064874,13975,12564735,7334550,527255
12,215114,2512549,17026,14027527,7313818,491247
13,161901,1064161,16290,11638120,9668284,502549
14,164554,1074128,16587,11192533,8976972,512704
15,211314,1080025,16679,13934636,7288285,523636
16,211894,1078880,17648,12639378,7328348,516751
17,210834,2513497,16930,13629239,7321922,501942
18,161398,1082463,26623,11548405,9675071,500132
19,164537,1083627,16986,11216629,8996364,515350
20,211084,1081759,17067,13756391,7291010,508628
21,212555,1068692,14592,12504001,7332090,505394
22,209431,2496033,16630,13589579,7325671,530228
23,163193,1074147,16530,11549033,9655247,519907
24,162231,1072533,27310,11176224,8973882,510720
25,209247,1091023,16659,13779662,7293721,531091
26,210003,1101784,16851,12482012,7319510,511208
27,210608,2513624,17524,13641869,7332988,504032
28,161561,1086924,16562,11733714,9766260,496837
29,165428,1096509,16587,11268975,8977149,522696
30,211459,1081768,27285,13854650,7287988,492947
31,211728,1088205,17452,12493490,7316944,531081
32,212850,2525309,17698,13586163,7310462,621443
33,165856,1081654,16394,11892127,9622076,518315
34,163649,1078394,16559,11182416,8981201,504360
35,211491,1087797,16630,13919650,7283977,530931
36,210319,1084099,17195,12574219,7311232,505057
37,217140,2479997,17134,13546130,7310028,515459
