i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1214265,1495223,25530,16427470,12734946,642216
2,1879241,1414102,32894,17680004,9088291,620051
3,478917,1463954,24347,16250513,10872340,708419
4,262299,1382949,38127,16370074,8460922,568674
5,262249,2777009,33598,16666704,8476615,611713
6,200628,1465202,23785,14853989,12527241,664283
7,258302,1391937,33058,16317531,8481248,606118
8,257966,1388475,33085,16569472,10054831,594684
9,259568,1369807,32912,17230693,8459597,602336
10,263956,3498799,34106,15993391,8483815,596642
11,200641,1409499,22263,14465704,10518988,601456
12,263729,1379614,32942,16887467,8469054,608162
13,257286,1399867,32553,15959416,10903105,581916
14,252826,1385853,32867,16362458,8366888,587644
15,258117,2783645,34074,16553223,8487161,578952
16,201637,1376008,33351,14994906,11190321,597886
17,261026,1378687,32352,15748194,8478636,572144
18,256520,1385727,32763,16562726,10248809,588990
19,253324,1393480,32674,17091408,8364879,593871
20,265778,3553259,33508,15987887,8480357,584376
21,200276,1398428,31603,14444468,10401488,580687
22,255062,1390650,32631,16807520,8392616,610940
23,252330,1398093,32628,15926374,11056131,571944
24,259466,1387752,34598,16017615,8470289,577678
