i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,222983,499258,11371,35869595,5648200,343164
2,253623,470731,7714,5394095,7557879,329838
3,83457,2039097,9731,5294221,5389372,329962
4,82777,478542,6504,5249378,5435158,329313
5,122037,469272,6891,6737924,5439462,314496
6,83387,453285,7145,5638501,7594389,316031
7,83254,456875,6924,5179883,6647115,318351
8,83074,489124,6525,5168151,5380191,322234
9,119372,460332,6781,6400061,5410047,315490
10,105736,457131,7488,6785046,5399897,313162
11,87660,458681,6185,5172673,6682329,315820
12,82363,452153,6274,5143013,6523378,321653
13,83435,484767,6823,5154534,5417598,317633
14,121623,468558,6810,7530301,5412062,308996
15,83710,462422,6405,5251979,6842976,315056
16,83505,449406,6603,5174767,6594138,318183
17,82259,1591229,8002,5157767,5369518,325246
18,82318,475227,6528,5180785,5415902,314642
19,115962,462492,6664,7693923,5409709,312983
20,83100,453598,6540,5253090,6761985,313877
21,82283,458856,6398,5187823,6572131,320371
22,83038,481157,6610,5153027,5384918,316093
23,123051,459018,6990,6277062,5424191,321609
24,105984,466328,7168,7798193,5423880,313988
25,82429,452206,6521,5190276,6678855,319067
26,82857,460682,6729,5177086,6539146,308051
27,82859,482883,6474,5157875,5421699,322699
28,120644,466013,6646,6389801,5416324,321033
29,82705,460264,6601,5589933,7566162,323204
30,83019,459256,6652,5198408,6611811,311978
31,82823,492867,6411,5386388,6501026,310199
32,82937,486218,6196,5180897,5390197,315854
33,124475,457952,6080,6536988,5401420,317567
34,86531,449663,6323,5607344,7455724,317970
35,83574,454639,6567,5199220,6564016,306961
36,82472,496604,6782,5291815,5393446,1423118
37,87526,456806,6154,5173172,5410802,323896
38,110653,454665,7137,6654340,5390148,321699
39,83696,459256,6754,5520443,7307364,313474
40,83582,463668,7052,5204865,6523381,309004
41,84064,486235,7205,5175432,5525562,369313
42,121842,456629,7698,6417769,5423431,321033
43,109763,457623,6537,6718237,5420539,320807
44,82898,454569,6779,5213282,6630483,315519
45,83774,457683,6140,5198528,6484156,304921
46,86330,483084,6171,5274949,5401376,329920
47,125825,461595,6153,7594753,5425605,318397
48,82732,462438,6429,5314578,6831049,309021
