i,sstep,lambdastep,gammastep,wstep,loss
1,246416742,198680144,5903952111,56183824,615710
2,383291175,2723013141,7126571396,42657635,627641
3,522439422,1425163883,6457166243,58216140,615463
4,421969688,1394912136,6626771091,56383902,598809
5,386135277,992853022,6616699902,52569029,579691
6,414687527,986971598,6476145727,46236841,570523
