i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,90399,420436,12111,38642564,5562075,334733
2,72606,411692,7819,4451119,7508119,299869
3,72834,391844,6386,4271985,6822894,291550
4,70815,416898,6447,4233427,5248291,301932
5,118800,390045,6203,5528135,5256873,291602
6,71745,382807,6401,4683317,7427946,287198
7,71922,379134,5820,4235408,6411092,294637
8,71357,420882,6249,4189287,5158750,296104
9,123489,382295,5494,6510710,5238584,297747
10,71067,384234,6058,4246079,6472134,286250
11,71765,385313,5512,4231993,6319285,285654
12,70614,416142,6120,4171277,5247257,303739
13,122738,378632,6250,5627695,5222733,288084
14,71282,382753,5940,4241055,6410575,287148
15,74762,1439203,7773,4246315,5259944,299219
16,71747,410537,6144,4203906,5254125,304697
17,115608,389187,5562,6835573,5243130,296083
18,71782,380930,6358,4211225,6386505,285373
19,75569,420122,5715,4195834,5188807,293676
20,124597,383954,6307,5198777,5269090,299058
21,73158,378979,6057,4342820,6601801,285854
22,72630,372716,5774,4253292,6338983,290914
23,72265,425030,6401,4206139,5215007,291690
24,121363,380516,5796,5265935,5243704,285482
25,73507,380002,5697,4677851,7292649,289228
26,73159,380689,6009,4243500,6338075,283853
27,72302,419200,5583,4232114,5194199,301723
28,120574,374522,5527,5411049,5166534,284612
29,71932,382252,6215,4315206,6472984,282276
30,72413,381282,5743,4253846,6297665,282732
31,77685,417301,6020,4224056,5202015,290761
32,120965,386544,5999,5437291,5210177,287182
33,72392,381279,5731,4286947,6476092,293088
34,73682,383330,5951,4396044,6259926,284173
35,72987,413903,5794,4218043,5137754,293304
36,125833,1152136,8148,6674336,10562667,340001
37,80819,381709,6249,4346021,8960941,290033
38,85030,1680741,7855,4250675,5656939,297475
39,72779,616733,10723,4222014,5241026,293205
40,111885,378132,6496,5675085,5212201,295318
41,72799,382204,5830,4243166,6360696,285011
42,74529,543727,6482,4210551,5208188,1288362
43,72658,380993,6458,4209160,5268664,296491
44,73551,380027,6057,4722284,7396069,297468
45,73499,386628,6181,4234366,6498724,286771
46,73420,419833,6418,4220286,5124955,293959
47,122335,379312,6108,5312991,5248558,295889
