i,sstep,lambdastep,gammastep,wstep,loss
1,188265550,185271965,4484924954,34525222,518391
2,310551811,2136674234,4816052768,42051009,647324
3,277562806,1915126989,4844284999,38840572,649314
4,286267187,2072773886,4818551240,33182826,622250
5,239687643,1940296049,4800674342,67221675,657544
6,305340423,1922980326,4804905447,49974749,650566
7,235054724,1719842361,4707154849,47252273,645339
8,184162559,1728911378,4676934589,44084949,657903
