i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1775066,4042332,44320,35205652,11265911,741702
2,4121413,1967714,38035,23721760,11049981,773704
3,369947,2032300,32825,24934314,11071408,788451
4,352231,1986259,38276,21514417,13705434,722976
5,338376,2003318,37804,21501943,13279552,705212
6,345974,4169144,39619,21656262,10967663,686705
7,285164,2019438,45137,22761978,10961263,709966
8,356991,2008101,39547,21455118,13760607,707895
9,348630,2030551,39892,21415181,12771108,712663
10,335178,3470190,41922,22369358,10950612,690190
11,323954,2016191,39064,22553719,10927919,1973349
12,278624,2029474,40432,22949681,10871501,706623
13,363135,2040932,39290,21365141,13756544,712170
14,344571,1998929,38117,21485730,13322101,687953
15,340993,4211556,39773,21664335,11128594,692184
16,302426,2018739,40025,22542711,10958487,704837
17,353610,2031079,41191,21574363,13889704,717331
18,360212,2055355,40050,21231870,12900996,734327
19,340972,2015498,38557,22343763,12482136,703971
20,352932,2025990,39364,22782247,10932484,2020842
21,273819,2047369,40255,22869605,11112350,710311
22,355031,2050153,39383,21321982,13762324,691644
