i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1064053,1788604,41987,46542366,9948822,754014
2,5306240,1754000,39557,23075310,9928294,726056
3,320588,4442585,37766,21530885,9899967,744982
4,265898,1738735,39778,19395671,13042537,716984
5,307512,1800069,38318,21843591,9925149,722415
6,305535,4287588,38511,21034761,10336681,709496
7,262498,1788287,41367,19288444,12783221,714215
8,317382,1804638,43312,21837816,9917274,707846
9,318613,1779293,38768,21002415,9809334,3109112
10,263353,1807505,39979,19574505,12746244,729482
11,311329,1865381,39833,21927582,10000976,715009
12,315490,1801238,37672,21212126,9901233,722249
13,314588,1813990,38094,21615992,12660145,714166
14,305019,1854174,39624,22067961,9810061,716542
15,308334,1834066,28284,20964347,9905962,782642
16,310398,1812769,38867,21718227,12640268,714432
17,311044,1815028,37587,22192867,9901706,710868
18,312114,1816517,39730,20932133,9916065,738378
19,307654,4386696,39786,21598014,9837818,710330
20,269149,1819757,36935,19248708,12931456,713068
