i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,406243,1123338,33591,15155867,28158824,556038
2,239174,1095869,30702,16595276,7701487,526999
3,230991,1089145,29056,15179456,7698544,530904
4,229778,2557484,19939,15695695,7593972,512060
5,187734,1094754,28603,13526617,9803409,511459
6,189849,1109678,29231,13247034,9427518,509436
7,229497,1125020,29622,15646152,7668100,512670
8,234640,1113491,32083,14754366,7686811,526767
9,232297,2553963,29682,15114426,7598539,494919
10,188848,1125403,29285,13536863,9897520,510931
11,188265,1138113,28867,13213295,9371925,501577
12,229233,1133869,29022,15491595,7679073,515003
13,237632,1124886,18645,15008860,7682973,537258
14,230575,2580395,29428,15013178,7672609,487100
15,188060,1127613,29406,13558181,9885253,493158
16,187042,1123950,29462,13225757,9374173,511956
17,236273,1132030,28585,15393286,7673656,518261
