i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,269655,476559,14937,53758309,5432102,331475
2,81569,3505174,9776,5580994,5137838,341813
3,79806,471727,7724,5074674,5237722,313384
4,80184,453693,6610,5162452,7391504,315260
5,78860,456588,6039,4974308,5174439,312087
6,79343,447545,6134,5384278,7798044,310111
7,80010,453827,6203,4960664,5153423,322605
8,121358,443299,6143,6499686,5220361,305388
9,78710,446447,7599,5324484,7211509,318006
10,79921,455705,6994,4935676,5210389,329099
11,79571,433489,5759,5057013,6896684,311928
12,79291,453089,6212,4963179,5135680,323236
13,116518,438154,6117,7527758,5193943,304026
14,80348,449897,6068,4970294,5094475,310497
15,122834,430201,6973,6272476,5231627,322147
16,78991,445394,7103,5302127,7318104,302648
17,79325,454590,7504,4957157,5183302,306534
18,79271,445012,6546,5057262,6863756,304285
19,80006,456557,6234,4966945,5142165,316361
20,119938,434262,6395,7280225,5215524,302999
21,79401,1795169,7973,4982303,5145694,318964
22,79657,454701,6416,4994916,5195642,313200
23,77962,435179,6591,5303801,7390500,310624
24,78764,453608,6346,4944021,5121771,312114
25,78463,434622,6623,5041119,6842195,305041
26,79683,446889,5841,4941323,5119917,314228
27,117052,427719,6575,6915642,5209663,307128
28,83876,439416,6001,5032023,6616010,300684
29,80036,463832,5881,4959541,5141692,306437
30,78774,435938,6370,5348572,7414148,309238
31,80136,449904,6732,4970367,5121775,316530
32,114640,438851,6566,6729196,5187536,303464
33,80091,2299030,8191,5318656,5091798,339007
34,79650,430464,6395,4943470,5204285,319316
35,79310,429287,6164,5054117,6758069,299411
36,79928,450708,5825,4980874,5103232,309069
37,79405,447683,6832,5362758,7468413,305689
38,80304,464589,6770,4979033,5150855,312608
39,118956,436089,6532,6313641,5200147,310106
40,79199,440037,7010,5312507,7140575,300505
41,79592,455667,5963,4971560,5180419,306510
42,79443,436598,6080,5089916,7194420,305936
43,80245,451127,6109,4986837,5107480,306498
44,117578,435486,6218,7509149,5213141,316094
45,80443,459149,6521,4996825,5167206,314284
46,122368,439879,6731,6221643,5201546,303385
47,80439,438041,6749,5322072,7339681,338554
