i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,83165,462445,10945,5785298,59851151,323351
2,166389,463008,8940,5183689,5152396,335968
3,80597,4064852,9358,5100286,5093134,344019
4,80049,452967,6436,5064205,5095089,350865
5,79667,443039,6798,5502105,5073632,315797
6,124095,430529,6748,8231787,5151518,309004
7,79747,448339,6780,4978369,5085670,310066
8,78654,425333,6189,4979190,7194712,315835
9,79382,444110,6033,4928339,5139469,307665
10,78090,429850,6118,5260320,7739944,301827
11,78974,441066,6524,4853618,5106142,301890
12,78951,441824,7183,4891491,5041330,303621
13,121686,436913,6507,6774282,5167940,303392
14,79689,442368,6217,5245001,5086140,306851
15,78450,431669,5946,4917345,7974423,305786
16,78839,439196,6078,4881135,5065618,314453
17,79229,431301,5874,4947422,6925624,315677
18,82912,435676,5931,4876679,5122039,305209
19,78903,436013,5879,5286684,7610952,301680
20,79360,461611,6544,4859018,5224783,304127
21,80497,442137,6404,4930345,5082084,311080
22,118716,433074,6648,6846519,5133763,302013
23,78723,444138,6603,5273443,5056800,303451
24,78917,437777,6175,4951762,7841841,301180
25,78793,429498,6462,4886949,5063285,310105
26,79972,436302,6082,5327885,6919583,299138
