i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,269626,786975,14820,31001624,6668288,501555
2,417153,753501,11503,10714700,6726829,494573
3,150247,736407,11637,11134421,6601165,484865
4,149103,737952,11138,9776019,6666491,473074
5,152182,732958,11124,10684647,6685782,466383
6,148908,739793,11523,9585943,6656653,451973
7,148468,757297,10979,10604664,6670399,485641
8,146890,728155,10945,9573565,6656523,466823
9,149654,727522,9487,10527101,6660973,449690
10,148283,725575,10943,9551608,6668086,461025
11,154655,712895,9599,10527812,6670240,433370
12,147361,730301,10548,9551624,6661793,449646
13,148728,732375,11601,10521541,6659195,454819
14,147642,717757,11038,9532877,6660787,443701
15,148068,729048,10702,10545881,6659647,455930
16,150348,753713,10598,9522762,6663904,448610
17,148385,744673,12633,10510981,6669464,447398
18,147163,732522,11456,9519873,6649669,449967
19,149222,716688,9528,10596102,6570084,439403
20,147885,721292,9431,9725310,6663106,428716
21,147940,735198,11621,10531111,6660968,465811
22,149339,730600,11013,9530363,6663591,438507
23,148220,731629,11414,10514618,6678733,465129
24,152138,746957,11520,9533335,6646624,439405
25,147856,732597,10669,10496873,6648940,449702
26,148721,734059,12093,9517298,6652914,446653
27,150148,741288,12102,10523585,6637011,450480
28,148848,718209,9473,9540657,6668534,444915
29,162461,749393,11489,10533015,6740849,455773
30,147491,742472,11812,9525175,6660646,441611
31,148700,732417,10982,10507498,6649920,438511
32,148358,744179,11918,9515642,6652356,439875
33,146938,737360,11638,10522008,6669264,458348
34,147397,731883,12021,9529543,6651389,434509
35,148262,744726,11749,10541033,6569788,447579
36,147974,736639,11410,9543208,6651661,444530
37,149628,749447,12196,10616662,6660276,440220
38,149054,742652,11671,9764737,6654889,442517
39,148288,735667,11583,10506316,6659733,441909
40,152489,738320,11672,9525771,6648652,446566
41,150951,747141,11300,10525655,6669136,445945
42,148466,738082,11196,9517750,6660578,455925
43,148880,739995,11809,10492295,6662003,441008
44,148481,728292,11418,9511962,6654581,439903
45,149918,738001,11851,10491737,6566457,443221
