i,sstep,lambdastep,gammastep,wstep,loss
1,305824432,209788497,11263873433,54733241,760157
2,1329271285,19266927938,22537471974,826551010,1187286
3,1306104349,14850215388,12460373772,69549635,742786
4,1204942812,7807341599,13731305952,67584583,755146
5,1265368269,9261201375,13678059617,56610448,771297
