i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,752527,1402062,36028,46160881,11873556,646534
2,438916,1344733,32204,16392428,8581896,618890
3,242503,2801233,33716,16559784,8498875,597676
4,197990,1343570,31141,14515583,11052008,605896
5,230063,1339731,31648,15640806,8572055,605761
6,236610,1354868,31262,16229437,10195962,599875
7,234049,1347851,31507,16962122,8541921,587687
8,241481,1364334,32522,15719874,8582949,2443574
9,196990,1380532,31089,14298837,10392634,596418
10,240805,1360624,31972,16568584,8465179,593799
11,238720,1368153,32074,15893439,10722398,601105
12,196493,1359043,31389,14164274,10518059,594914
13,245242,1358933,43496,16243496,8559729,1845691
14,197055,1381003,32196,14558655,11011820,578080
15,235055,1355784,32240,15808717,8576488,582750
16,240832,1383268,32209,16260147,10075325,591384
17,197401,1375923,31599,14498556,11072520,584037
18,235508,1366400,34669,15714671,8492728,588069
19,233407,1380655,31348,15923231,10403395,578559
20,233894,1367043,31839,16723345,8698176,586387
21,245994,3385446,32928,15855728,8491251,576916
