i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,359476,1128309,24873,33315712,7445110,601649
2,219577,1054399,27013,14295963,7306797,2886457
3,167436,1072898,16446,11788771,9144721,499871
4,167333,1062174,26410,12066854,9830243,483554
5,202327,1060308,28274,13232386,7262493,495166
6,204446,1065102,26793,14048872,7285029,494370
7,208328,1068614,16824,13301675,9513262,512735
8,168222,1084253,16877,11701671,9069938,500932
9,201000,1097101,29249,14457857,7256297,507370
10,206201,1068149,27495,12967110,7294178,488478
11,218296,2482752,18062,14085149,7320902,504024
12,166081,1077731,16483,11992101,9642544,497121
13,167983,1076085,16548,11762227,8995592,515765
14,201918,1081016,27345,14065010,7195570,505669
15,204609,1078224,16359,13590609,7279339,2532791
16,167618,1109008,16252,11673066,8975715,507348
17,167588,1097647,31001,11973846,9670992,481403
18,206838,1080035,26699,13236392,7262884,492838
19,206480,1090919,16719,13923197,7277463,508355
20,205098,3220775,27868,13211985,7296076,485096
21,167271,1100912,28076,11683810,8977940,517493
22,167831,1094751,16558,12102142,9763565,515929
23,210064,1097343,26983,12952248,7278531,487825
24,203481,2465542,16944,13999153,7283032,507735
25,167439,1092655,16451,11995280,9616596,503710
26,170615,1092047,16559,11720204,8980236,496473
27,207143,1094981,16733,14163470,7246669,503587
28,204747,1107390,30056,13278002,7286912,525497
29,202196,1099192,16589,13674328,8893267,489363
30,171197,1106746,16489,11939861,9704843,518787
31,207004,1090553,16684,13264057,7249776,503591
32,207318,1096456,17014,13942610,7277582,504410
33,202402,3198383,32808,13211547,7275417,486274
