i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,543849,885258,18268,59164844,6645777,470167
2,329734,856191,15449,11653544,6659525,463928
3,179861,840644,15471,11896807,6560151,477685
4,174754,821780,13820,10617882,6608174,460711
5,178864,821145,13377,11363510,6595644,482802
6,172177,821748,14033,10426342,6599983,449109
7,176077,818198,13240,11272596,6501844,459294
8,171814,807963,13154,10380693,6582445,449509
9,171648,814682,12940,11240232,6508170,442694
10,170677,816115,13028,10362895,6516848,459941
11,172402,813327,13258,11241494,6517486,470782
12,168636,815439,13295,10330465,6550190,440587
13,169060,810906,13609,11263928,6557061,451004
14,167517,799116,13087,10369360,6647081,432715
15,172580,811749,12736,11246071,6473630,439245
