i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,275213,35344383,15759,14874076,909223199,650738
2,293006,10734842,18445,18448265,901521450,1207895
3,281342,10386487,16789,14899459,916737417,571184
4,158578,11005894,18176,14713077,919648871,566049
5,167213,11016274,17913,15413246,950425038,644267
6,147235,9873663,31723,17049824,886309673,570124
7,168084,11022608,28871,16189979,910626132,555471
8,192317,11332899,29090,16383971,921658569,578407
9,434712,11055650,29813,16382041,927644899,558862
10,165288,11165561,16831,16466054,922644764,550383
11,162920,11019586,17065,16291520,926677293,556025
12,165458,11309298,17302,16376693,917536320,751455
13,156226,11269891,15552,18742359,886712647,571459
14,163004,11458841,17213,16631871,890984962,573555
15,172762,9599514,17278,16523576,894864167,556379
16,176696,11592381,16575,16434153,913792969,548239
17,165684,9950249,17202,14386716,911382724,562212
18,159967,10713107,14242,15032402,913696928,561168
19,168352,10366648,15703,15059329,907839299,557750
20,186737,10507111,16084,14961204,903257114,561724
21,166070,9829338,16720,15121347,905996009,550450
22,172396,6927602,15718,15155307,901974853,547821
23,182378,6108680,16413,15244268,907443061,563059
24,163253,7165429,15589,15213257,903866075,559101
25,167546,7653345,16716,15206079,910982716,569861
26,164449,8634461,16629,15212764,911252524,561961
27,166284,6953491,16088,15037335,905774557,550879
28,176190,10511858,16662,14920124,898157329,1245927
29,165424,9784376,17897,14834418,917237444,558393
30,160573,9623388,29008,14783539,906770813,538806
31,168150,10915184,18525,14867282,906229425,567828
32,157799,8828175,28795,14895448,929379231,549348
33,170683,10316128,17445,14746411,926261236,551142
34,159679,10382782,28052,14685267,928809940,560710
35,168785,10283852,19187,14683016,929624113,557001
36,163499,10968835,32132,14766109,932802582,566239
37,171995,11385276,17512,14726435,929896231,564501
38,163322,11189704,27972,14770134,929040061,553334
39,196710,11505942,28229,14770346,922457966,564868
40,164731,11364673,17802,14632732,902813881,581870
41,169400,10933929,18131,14862224,901691548,574909
42,165625,11564855,17301,15038333,934314679,561912
43,169841,11832695,16793,13884797,926968907,564184
44,179909,10316982,14891,14836120,924683637,574728
45,185916,10746176,15943,14873705,912695718,553730
46,166656,10533361,16020,14817563,912086356,560851
47,172611,10660871,15499,14833411,913236403,553600
48,163880,10508540,14821,14967974,907302572,562225
49,169339,10817209,15842,14974126,906739619,563363
50,162886,10581608,15733,15081865,902657237,606384
51,200142,10744699,16329,14918818,902046311,562221
52,160925,10476870,16758,14945455,902542263,564226
53,171289,10459968,16640,15172911,904223062,1180767
