i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,115902,5646834,21992,6469032,759781746,473486
2,82277,4118729,9084,5555146,744748437,481705
3,76233,4513701,12522,5031449,768435413,382008
4,76814,4427350,12149,5390561,786318846,396136
5,82706,4031999,9537,5019813,783692169,379661
6,84583,3737199,8056,4958591,749374887,393653
7,76406,3898309,9835,5982746,800979010,382837
8,79129,3690419,10141,5832078,798535846,394322
9,79051,4505084,10650,4978532,776586492,386086
10,80047,3673337,11202,4968615,745707420,382384
11,77898,4005172,10999,5863609,789882176,391042
12,82804,3748986,9405,5932322,777283005,380905
13,82836,3964568,9753,5001186,750927123,399183
14,81568,3785445,8505,5954567,793790877,387548
15,81162,4637280,8652,4915003,791442635,379510
16,92000,3735126,9552,5025290,741601381,385108
17,78022,4003013,10889,6040524,793492209,381847
18,83176,3717932,9360,4982336,778184792,393921
19,84181,3922836,9592,5031099,761035415,377914
20,83376,3641895,9254,4996771,748041760,391161
21,78363,4054673,10447,5883488,805278219,392741
22,87809,3740926,7826,4944063,753656868,387131
23,78661,3915294,10896,5795345,795941537,393224
24,80421,4381103,8673,4954164,781291268,941708
25,99360,3890233,11413,4907668,777451570,378473
26,84028,3691950,9950,4994492,738227738,398956
27,74233,4816355,10904,4959636,798948832,380434
28,81998,3720177,9397,5989394,786457384,388637
29,81874,3960803,9854,5046580,748638650,380865
30,78128,3696963,10612,5939769,797996586,385099
