i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,178703,15759325,30243,20876535,1038236884,619108
2,375657,13689900,30273,23037074,1041556983,620654
3,380549,15277218,31965,20604195,1041274597,1227476
4,198940,13847200,30594,20483361,1042124958,620514
5,193234,15461365,32112,19198341,1042327444,624476
6,193375,14165095,33111,19693925,1042572658,619168
7,195154,15733176,33314,20373891,1040836877,647675
8,180100,14661032,31998,19370984,1044366526,609266
9,197574,13632162,2240580,19337390,1042481193,624970
10,193276,14890132,31322,19737566,1039817937,615200
11,194584,13654324,29883,22742562,1043529259,630678
12,194439,15057117,31881,20415933,1037628651,628435
13,197814,13862903,32099,21944496,1041931757,624507
14,197086,15202372,30852,19555822,1040025078,1235680
15,200364,13644386,31319,21659436,1043383007,628363
16,194479,15577977,32091,20383287,1040598535,608607
17,203279,14367929,20673,19394905,1041957113,623230
18,200260,15624907,31164,19280451,1039152679,619897
19,199001,14517102,30715,19785173,1038605303,619616
20,199340,15691939,32040,20487762,1043251723,614001
21,195030,14705867,32018,19474543,1035554726,623367
22,194717,13453097,30456,21647478,1043091564,623037
23,195659,14936482,31334,19587983,1039632708,623637
24,196229,12509762,32615,22704845,1043636901,615645
25,196512,13620584,32237,20636938,1036482152,1195159
26,210432,13692647,32243,20407267,1043751543,620167
27,203653,13010255,32030,19400535,1055025785,618895
28,222140,14116864,33217,19793105,1043445605,619353
29,195436,15732545,31903,20571959,1040597064,622985
30,196354,13564081,32020,19598603,1037848476,610310
31,191834,11056674,31632,19228242,1042761504,607426
32,197221,12495481,32210,19822900,1038925679,660265
33,185674,13767441,30378,22982469,1052426317,624999
34,199325,14875036,32165,20247938,1032874947,621158
35,196637,11906407,30264,21617890,1040451954,623727
36,194846,14486211,30107,19642707,1045056808,626710
37,193073,7997092,30271,23067933,1038163568,621835
38,195644,12100376,31985,20501191,1036040213,623986
39,197655,12462958,32618,19175362,1039326250,626024
40,193672,11227420,31645,19146519,1043043478,628817
41,198759,11255562,35137,19705232,1037771602,622302
42,198835,13880546,30916,20496518,1037912428,621659
43,194381,14794917,31140,19415494,1035007711,614992
44,194284,10507930,30390,21501607,1040329485,612656
