i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,220281,18796579,33480,26316677,12257069063,85966524
2,21467047,106592499,34847,25773410,12465056251,85524822
3,29648413,37612192,41732,72128439,12463093539,83796208
4,20148238,41500987,42260,47805130,13462869204,105186072
5,387860,127741614,33629,24831665,12620623354,83875709
6,4778844,109310968,33128,25499442,12703575822,88132590
7,392709,68346207,50812,68724974,12616265057,96136657
8,29413322,27434637,32733,71872104,12531103638,93093233
9,392107,53777991,41711,87929895,12755862635,91339163
10,17134060,112259787,33464,25887581,12711274853,82892774
11,401875,129973530,38971,24953111,12704556625,93316712
12,18301040,101152530,43310,31341684,12644752755,85384941
13,3368438,106781275,41573,24995344,12619271670,85951073
14,387993,107517709,41909,42287360,12827622778,85834465
15,394063,129173883,36888,30408407,13293335912,100589713
16,29619961,45276565,45924,75067283,12565576129,83692639
17,19664126,79029657,43168,51935276,12587705086,83859733
18,386625,97198110,41674,49449448,12508529757,83797546
19,21267304,81477914,40788,45245398,12575969293,83929721
20,20631898,81166635,41916,49585263,11914430411,78534587
21,384311,78333339,41093,67753603,12909398713,88417108
22,31672458,99572977,40916,35051894,12537332547,93768424
23,394014,61155549,48264,84044186,12658516014,85436654
24,367284,120149467,40726,29842174,12532301056,92146182
25,389581,128856331,31439,24773904,13372535953,106246425
26,410382,129922948,30475,25759019,13048211628,92919493
27,393323,86873438,41055,58113707,13336107938,95527010
28,25174764,80518021,39213,45773340,12612026686,92218477
29,366040,112949130,41038,35749265,12656240819,96713139
